game_n,winner,turn_outcome
13,0,"(1, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 1, 2, 1, 2, 0, 1, 2, 0, 2, 1, 1, 1, 0, 0, 1)"
14,3,"(1, 1, 2, 0, 1, 1, 0, 1, 2, 2, 2, 0, 2, 1, 0, 2, 2, 1, 1, 2, 1, 0, 0, 1, 2, 2, 1, 2, 2, 1, 1, 0, 1, 2, 1, 0, 1)"
15,,"(1, 1, 1, 1, 2, 0, 2, 1, 0, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 2, 1, 2, 0, 2, 1, 0, 0, 0, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1)"
16,0,"(1, 1, 1, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 2, 0, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 0, 1, 1, 2, 1)"
17,2,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1)"
18,0,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 0, 1, 2, 2, 0, 2, 0, 2, 2, 2, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1)"
19,0,"(1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 1, 1, 2, 0, 1, 1, 2, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 2, 1, 0, 0, 1, 1)"
20,4,"(0, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 0, 2, 1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1)"
21,2,"(0, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 1, 2, 0, 0, 2, 2, 0, 1, 0, 0, 2, 1)"
22,2,"(1, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0, 2, 2, 2, 2, 2, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 2, 0, 2, 2, 1)"
23,3,"(1, 2, 1, 1, 2, 1, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 0, 2, 1, 2, 1, 2, 2, 1, 2, 0, 1, 1)"
24,0,"(1, 0, 2, 1, 2, 0, 2, 0, 0, 2, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 2, 0, 1, 0, 0, 0, 2, 1, 0, 1, 1, 1, 2, 0, 2, 1, 1, 0, 0, 1, 2, 0, 1)"
25,3,"(1, 2, 1, 1, 0, 0, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 1, 2, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1)"
26,4,"(1, 2, 2, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 2, 2, 2, 1, 1, 1, 0, 0, 2, 1)"
27,,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 2, 0, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 0, 1)"
28,0,"(1, 1, 2, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1)"
29,2,"(1, 1, 1, 2, 0, 2, 1, 2, 0, 1, 0, 1, 2, 2, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 1)"
30,0,"(1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 1, 1, 2, 0, 1, 2, 0, 2, 2, 0, 2, 0, 0, 2, 1, 2, 0, 0, 0, 1, 2, 1)"
31,3,"(1, 2, 0, 1, 0, 1, 0, 2, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 1, 1, 0, 0, 2, 1)"
32,1,"(1, 2, 1, 0, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1)"
33,0,"(1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 2, 1, 1, 1, 0, 2, 0, 2, 0, 1, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 2, 0, 2, 0, 0, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 1, 2, 1)"
34,,"(1, 1, 1, 0, 1, 2, 1, 1, 2, 2, 0, 1, 0, 1, 2, 2, 0, 1, 1, 0, 0, 2, 2, 1, 2, 2, 0, 2, 0, 2, 2, 1, 2, 2, 0, 2, 1, 1, 2, 0, 1, 1)"
35,,"(0, 0, 1, 0, 1, 2, 2, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 2, 0, 2, 0, 2, 1)"
36,0,"(1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 2, 0, 2, 0, 1, 1, 2, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1, 2, 2, 2, 0, 2, 1, 2, 1, 0, 1, 2, 1)"
37,1,"(1, 1, 2, 0, 1, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 1, 0, 0, 2, 2, 2, 0, 2, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1)"
38,2,"(1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 1, 0, 1, 2, 1, 0, 1)"
39,0,"(1, 1, 0, 0, 1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 1, 2, 2, 0, 1, 2, 0, 2, 0, 0, 1, 0, 1)"
40,2,"(1, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 0, 1, 1, 0, 0, 1, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1)"
41,2,"(1, 2, 1, 0, 2, 0, 0, 1, 2, 2, 1, 1, 0, 2, 0, 0, 1, 2, 1, 1, 0, 2, 1, 0, 2, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 1)"
42,3,"(1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 2, 0, 2, 1, 1, 0, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 1)"
43,2,"(0, 1, 1, 1, 1, 0, 0, 2, 1, 0, 2, 1, 1, 2, 0, 1, 2, 2, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 2, 1, 2, 1, 0, 0, 2, 2, 2, 1, 2, 1)"
44,,"(0, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1, 0, 1, 2, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 1, 2, 1, 1, 0, 1, 1, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 2, 0, 0, 1)"
45,3,"(1, 2, 1, 2, 1, 0, 0, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 2, 0, 2, 1, 0, 0, 0, 1, 1, 2, 1, 2, 1)"
46,0,"(1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 1, 2, 0, 2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 1, 2, 2, 0, 2, 2, 2, 1, 2, 0, 1)"
47,1,"(1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 0, 1)"
48,,"(1, 1, 0, 0, 2, 0, 1, 0, 2, 2, 1, 2, 2, 1, 0, 2, 0, 1, 1, 2, 0, 2, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 2, 0, 0, 0, 2, 1)"
49,4,"(1, 1, 1, 0, 2, 2, 0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 2, 0, 1, 0, 0, 1, 1, 2, 2, 0, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 1)"
50,3,"(1, 0, 2, 1, 0, 1, 0, 2, 1, 1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 1, 1, 1, 2, 1)"
51,3,"(1, 1, 1, 1, 2, 0, 1, 2, 2, 1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 1, 2, 0, 2, 1, 1)"
52,4,"(0, 1, 1, 2, 1, 0, 1, 2, 1, 1, 1, 2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 0, 0, 0, 1)"
53,3,"(0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 1, 0, 2, 0, 1, 2, 0, 0, 2, 1, 1)"
54,4,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 1, 2, 0, 0, 1, 1)"
55,3,"(1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 0, 2, 0, 1, 2, 0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1)"
56,1,"(1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2, 1, 0, 1, 2, 2, 1, 1, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 0, 0, 2, 2, 0, 0, 1, 2, 1)"
57,2,"(1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 2, 2, 1, 2, 1, 1, 0, 2, 0, 1, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0, 1)"
58,1,"(1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 0, 2, 0, 0, 2, 1, 2, 1, 1)"
59,0,"(1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 2, 0, 1, 2, 0, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 2, 0, 1, 1, 0, 0, 2, 1)"
60,1,"(1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 2, 1, 2, 2, 2, 2, 0, 1, 0, 1)"
61,1,"(1, 0, 1, 1, 2, 0, 1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 1, 1)"
62,0,"(1, 1, 1, 2, 1, 2, 2, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 1, 2, 0, 1, 1, 1, 1, 2, 2, 0, 2, 0, 0, 2, 0, 0, 1, 1, 1)"
63,1,"(0, 0, 0, 1, 1, 2, 1, 2, 2, 0, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 1, 1, 0, 0, 1)"
64,2,"(1, 1, 1, 1, 2, 0, 1, 2, 0, 2, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1)"
65,3,"(1, 0, 1, 0, 2, 1, 2, 2, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 0, 2, 2, 1, 0, 2, 0, 0, 1)"
66,0,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 2, 0, 1, 2, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 0, 0, 1)"
67,,"(0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1, 0, 0, 1, 1, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 1, 2, 1, 1, 2, 1)"
68,0,"(1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 2, 2, 2, 1, 1, 1)"
69,0,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1, 0, 1, 0, 0, 1, 1, 1)"
70,2,"(1, 1, 2, 0, 0, 1, 1, 1, 2, 2, 2, 0, 1, 0, 2, 1, 0, 2, 2, 0, 0, 2, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 2, 1, 2, 1, 1)"
71,0,"(1, 1, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 1)"
72,4,"(0, 1, 0, 1, 0, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 1)"
73,0,"(1, 1, 1, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 0, 2, 1, 2, 2, 0, 1, 1)"
74,4,"(1, 1, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 1, 1)"
75,0,"(0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 2, 2, 2, 2, 0, 1)"
76,4,"(1, 2, 1, 1, 0, 0, 1, 1, 2, 2, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 2, 0, 2, 0, 2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 1, 1, 2, 1, 0, 2, 1, 1)"
77,3,"(1, 2, 1, 1, 2, 0, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 1)"
78,1,"(1, 1, 2, 1, 0, 2, 1, 0, 1, 2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 2, 0, 2, 0, 1, 1, 1, 0, 2, 2, 2, 0, 1, 2, 2, 1, 0, 2, 2, 0, 0, 2, 2, 1)"
79,4,"(1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 1, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1, 2, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 1, 2, 1, 2, 0, 1)"
80,0,"(1, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1)"
81,4,"(0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 0, 1, 0, 1, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 2, 2, 0, 0, 1)"
82,,"(1, 1, 2, 0, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1)"
83,3,"(1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 2, 1, 2, 2, 1, 0, 0, 0, 1, 1, 1)"
84,4,"(1, 0, 1, 0, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 0, 1, 2, 1, 2, 0, 2, 1, 2, 2, 1, 0, 1, 0, 1, 1, 2, 1, 1, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 1, 1)"
85,2,"(1, 1, 1, 2, 1, 1, 0, 1, 0, 2, 2, 1, 0, 2, 2, 0, 2, 0, 1, 1, 0, 1, 1, 0, 0, 2, 0, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 1)"
86,3,"(1, 2, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 2, 1, 0, 1, 2, 2, 1, 0, 1, 0, 1, 1, 0, 2, 1, 0, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1)"
87,2,"(1, 1, 0, 1, 0, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1, 2, 1, 1)"
88,2,"(1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 2, 1, 2, 2, 0, 2, 0, 2, 0, 0, 0, 1)"
89,3,"(1, 1, 1, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 1, 1, 2, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 1)"
90,,"(1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 0, 2, 1, 1, 2, 1, 0, 2, 1, 2, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 1, 1, 0, 2, 2, 1, 1, 2, 2, 0, 1, 2, 0, 1)"
91,,"(1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 0, 1, 1, 2, 2, 2, 0, 2, 1, 1, 2, 0, 1, 2, 0, 0, 1)"
92,0,"(1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 0, 0, 1, 2, 1, 0, 2, 1, 0, 0, 1)"
93,3,"(1, 1, 1, 2, 1, 0, 0, 1, 2, 0, 2, 2, 2, 1, 2, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 2, 1, 1, 2, 2, 1, 0, 2, 1, 2, 1)"
94,2,"(1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 0, 1, 0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 1)"
95,0,"(1, 1, 1, 0, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1)"
96,2,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 0, 2, 0, 2, 1, 1, 2, 1, 0, 2, 2, 0, 2, 0, 1, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 2, 1, 1, 2, 1)"
97,2,"(1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 2, 1, 2, 0, 2, 0, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1)"
98,4,"(0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 0, 1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 0, 2, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 1)"
99,1,"(1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 1, 2, 2, 2, 2, 0, 2, 1, 2, 0, 0, 1, 2, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 2, 2, 0, 2, 1, 0, 1)"
