game_n,winner,turn_outcome
26,0,"(1, 1, 2, 0, 0, 2, 0, 1, 2, 1, 2, 2, 0, 2, 2, 1, 2, 0, 0, 2, 0, 0, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 0, 2, 2, 1, 0, 2, 2, 2, 2, 1, 2, 2, 2, 1, 0, 0, 2, 2, 0, 0, 1, 2, 2, 1)"
27,1,"(1, 1, 2, 1, 2, 2, 2, 2, 0, 1, 2, 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 2, 1, 0, 2, 2, 0, 0, 0, 2, 2, 1, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 1, 1)"
28,1,"(0, 1, 1, 2, 2, 1, 0, 0, 2, 1, 1, 2, 1, 0, 1, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 2, 1, 2, 0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 2, 0, 2, 0, 0, 1)"
29,2,"(0, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 2, 0, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 0, 2, 1)"
30,3,"(1, 1, 1, 0, 1, 2, 1, 1, 2, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 2, 2, 1, 1, 0, 2, 2, 2, 1, 2, 0, 2, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1)"
31,0,"(1, 1, 2, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1, 0, 2, 2, 1, 2, 2, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 2, 1)"
32,2,"(1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1)"
33,,"(0, 1, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 1, 2, 0, 2, 0, 2, 0, 1, 1, 2, 0, 2, 2, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 1, 2, 1, 1)"
34,2,"(1, 0, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 0, 0, 2, 1, 1, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 1, 2, 0, 2, 0, 2, 2, 2, 1, 2, 2, 0, 2, 1)"
35,0,"(1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 1, 1, 0, 1, 1, 0, 1, 2, 2, 0, 2, 2, 0, 2, 1, 0, 2, 0, 2, 2, 0, 1)"
36,,"(1, 1, 2, 2, 1, 0, 1, 2, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 2, 1, 0, 2, 0, 1)"
37,0,"(1, 1, 1, 0, 2, 1, 2, 1, 1, 2, 1, 0, 1, 2, 2, 1, 1, 0, 1, 0, 2, 2, 0, 1, 1, 2, 0, 0, 1, 2, 1, 2, 1)"
38,0,"(0, 1, 2, 0, 2, 1, 1, 2, 2, 1, 2, 2, 0, 0, 2, 0, 1, 0, 2, 0, 2, 2, 2, 2, 1, 0, 2, 0, 1, 2, 2, 2, 2, 2, 1, 2, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 1, 2, 2, 2, 1)"
39,,"(1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0, 0, 1)"
40,1,"(1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 2, 2, 1, 2, 1, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 1, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 2, 0, 2, 1)"
41,3,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 0, 2, 2, 0, 1, 1, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1)"
42,4,"(1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 0, 0, 2, 0, 1, 2, 2, 1, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1)"
43,,"(1, 1, 0, 1, 2, 1, 0, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 2, 0, 1, 1, 0, 2, 2, 0, 2, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 2, 1, 2, 1)"
44,0,"(1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2, 1, 0, 2, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 1, 1, 0, 0, 1)"
45,,"(1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 2, 0, 2, 2, 1, 2, 0, 2, 0, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 0, 2, 1, 0, 0, 2, 1)"
46,,"(1, 0, 0, 1, 2, 1, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2, 0, 2, 2, 0, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 1, 2, 0, 2, 0, 0, 1)"
47,3,"(1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 1, 2, 2, 1, 0, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 2, 1, 2, 2, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 0, 0, 1, 2, 1, 2, 1)"
48,,"(0, 0, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 1, 0, 1, 2, 0, 2, 1, 0, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 0, 0, 1, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 1)"
49,1,"(1, 0, 1, 1, 2, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 2, 2, 2, 1, 0, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1)"
50,4,"(1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 2, 2, 2, 1, 2, 1)"
51,,"(1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 1, 0, 1, 2, 2, 1, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 1, 0, 2, 1)"
52,1,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 2, 1, 0, 0, 1, 2, 0, 2, 2, 2, 0, 2, 2, 1, 1, 0, 2, 1, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0, 1, 1)"
53,1,"(1, 1, 1, 0, 0, 2, 2, 2, 1, 2, 1, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 1, 2, 2, 1, 0, 2, 0, 1)"
54,2,"(1, 2, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1)"
55,3,"(0, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 2, 0, 1, 1, 2, 0, 1, 2, 0, 2, 1, 0, 2, 2, 0, 1, 2, 2, 0, 0, 2, 2, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1)"
56,0,"(1, 0, 1, 2, 1, 1, 1, 2, 0, 2, 1, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 1, 2, 1, 1)"
57,5,"(1, 1, 0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 2, 1, 1)"
58,3,"(1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 2, 2, 2, 0, 0, 1, 2, 0, 1, 2, 2, 1)"
59,4,"(1, 1, 0, 0, 2, 1, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1)"
60,0,"(0, 1, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 2, 0, 2, 0, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 0, 2, 1, 2, 2, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 2, 2, 0, 0, 0, 2, 1, 1, 2, 0, 0, 2, 0, 0, 0, 1)"
61,,"(1, 0, 1, 2, 1, 0, 1, 2, 0, 0, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 2, 0, 1, 2, 1, 0, 1)"
62,5,"(1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1)"
63,2,"(1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 1, 2, 2, 0, 0, 1, 2, 0, 0, 2, 0, 0, 1)"
64,3,"(1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 2, 2, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1)"
65,1,"(1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 1, 1, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 1)"
66,5,"(1, 1, 2, 1, 1, 0, 2, 0, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 1, 0, 0, 0, 1, 1, 0, 2, 1, 0, 2, 0, 2, 1)"
67,,"(1, 1, 2, 1, 2, 2, 2, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 1, 1, 0, 1, 2, 0, 2, 2, 2, 1, 2, 2, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 1)"
68,0,"(0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 2, 0, 2, 2, 1, 2, 1, 1, 1, 2, 0, 2, 1, 2, 0, 2, 2, 2, 0, 0, 1, 2, 2, 0, 1)"
69,0,"(1, 1, 1, 2, 2, 0, 2, 1, 0, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 1, 1, 0, 2, 2, 2, 2, 1, 1, 0, 2, 1, 1, 0, 2, 0, 2, 2, 2, 1, 0, 2, 2, 2, 0, 1, 0, 0, 1)"
70,1,"(1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 1, 2, 1, 2, 1, 1, 0, 0, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1)"
71,2,"(1, 2, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 0, 1, 0, 0, 1, 1)"
72,1,"(1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 2, 2, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1)"
73,1,"(1, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 1, 0, 0, 2, 0, 1, 0, 1)"
74,1,"(1, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1, 0, 2, 0, 1, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 2, 0, 2, 0, 1, 0, 0, 2, 1, 0, 2, 1)"
75,0,"(1, 1, 1, 2, 0, 2, 2, 2, 0, 2, 0, 1, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 1, 0, 1)"
76,5,"(1, 1, 0, 1, 2, 1, 1, 0, 1, 2, 1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 1, 2, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 1, 2, 2, 0, 2, 0, 2, 1)"
77,3,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 2, 1)"
78,5,"(1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 2, 0, 2, 2, 1, 1, 0, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 0, 1, 1)"
79,0,"(0, 1, 1, 1, 1, 1, 1, 2, 2, 0, 2, 2, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 1)"
80,4,"(1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 1, 0, 1, 2, 0, 2, 0, 0, 0, 1, 0, 1, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1)"
81,5,"(0, 1, 0, 1, 2, 1, 1, 0, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 0, 1, 2, 2, 2, 0, 2, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1)"
82,1,"(1, 1, 2, 0, 1, 2, 0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 2, 0, 1, 2, 0, 2, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)"
83,,"(1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 0, 0, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 2, 1)"
84,0,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 0, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 1, 1, 2, 1, 2, 0, 0, 2, 1, 2, 0, 1, 1, 2, 1)"
85,1,"(1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 2, 0, 2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 2, 2, 0, 0, 1, 2, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 0, 2, 2, 2, 0, 1)"
86,4,"(1, 1, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 0, 1, 2, 1, 2, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 2, 2, 2, 2, 2, 1)"
87,,"(1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 2, 0, 1, 2, 0, 0, 0, 2, 2, 1, 2, 0, 1, 2, 2, 0, 1)"
88,1,"(0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 0, 0, 2, 2, 1)"
89,1,"(1, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 2, 1, 1, 0, 2, 2, 1, 2, 1, 0, 1, 0, 2, 1, 2, 1, 2, 2, 0, 1, 2, 2, 1, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 0, 0, 1)"
90,1,"(0, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 0, 0, 2, 2, 1, 2, 1, 0, 0, 1, 1, 0, 2, 1, 0, 0, 2, 0, 1, 1, 2, 1)"
91,2,"(0, 0, 1, 0, 2, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 2, 2, 2, 1, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 1)"
92,3,"(1, 1, 0, 1, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 1, 0, 1, 1, 0, 1, 2, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 2, 2, 2, 1)"
93,1,"(1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1)"
94,4,"(1, 1, 1, 2, 0, 2, 2, 2, 0, 2, 2, 1, 1, 1, 2, 2, 1, 0, 2, 1, 0, 1, 1, 0, 2, 2, 1, 1, 0, 0, 0, 0, 2, 1, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 1)"
95,0,"(1, 1, 2, 0, 2, 1, 1, 1, 0, 2, 2, 1, 1, 2, 0, 0, 2, 0, 2, 1, 2, 0, 2, 1, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 0, 2, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 1)"
96,4,"(1, 1, 1, 1, 0, 1, 2, 2, 0, 2, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 1, 2, 2, 2, 0, 1)"
