game_n,winner,turn_outcome
18,,"(0, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 2, 2, 0, 0, 1)"
19,0,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1)"
20,,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1)"
21,1,"(1, 1, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1)"
22,0,"(0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1)"
23,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 0, 0, 0, 2, 2, 1)"
24,1,"(1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 2, 1, 0, 1, 1, 1)"
25,0,"(1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0, 1, 0, 2, 0, 1, 0, 0, 1, 1)"
26,0,"(1, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1)"
27,0,"(0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)"
28,0,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 1, 1)"
29,1,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 2, 2, 2, 1)"
30,1,"(1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1)"
31,0,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 2, 0, 2, 0, 0, 2, 1)"
32,1,"(1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 1)"
33,0,"(0, 1, 1, 2, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1)"
34,0,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1)"
35,0,"(0, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1)"
36,1,"(1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, 1, 2, 0, 1, 1, 1)"
37,0,"(1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1)"
38,0,"(1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 1, 0, 2, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 0, 2, 2, 1)"
39,0,"(1, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1)"
40,1,"(1, 2, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1)"
41,1,"(1, 1, 0, 1, 0, 1, 1, 2, 1, 2, 0, 1, 1, 2, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1)"
42,1,"(0, 1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 1)"
43,0,"(0, 1, 1, 2, 1, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1, 1)"
44,0,"(1, 1, 1, 0, 1, 0, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 0, 1, 1, 2, 1)"
45,0,"(1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 1)"
46,1,"(1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1)"
47,0,"(1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1)"
48,0,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 2, 2, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1)"
49,0,"(1, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 1, 2, 2, 2, 0, 1)"
50,0,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1)"
51,1,"(1, 2, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1)"
52,1,"(1, 1, 1, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1)"
53,0,"(1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1)"
54,0,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 2, 1, 0, 0, 1)"
55,1,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1)"
56,1,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 2, 1, 1, 0, 0, 2, 0, 1)"
57,1,"(1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1)"
58,0,"(1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1)"
59,0,"(1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1)"
60,0,"(1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1)"
61,0,"(1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1)"
62,,"(1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 1)"
63,1,"(1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 1)"
64,0,"(1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1)"
65,1,"(0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1)"
66,,"(1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1)"
67,0,"(1, 1, 1, 0, 1, 1, 2, 2, 2, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 1, 2, 1)"
68,1,"(0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 1)"
69,0,"(1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 0, 2, 0, 1, 1, 1)"
70,0,"(1, 1, 0, 1, 1, 0, 2, 1, 2, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1)"
71,0,"(1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 2, 0, 1)"
72,1,"(1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1)"
73,1,"(1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1)"
74,1,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 0, 1, 1, 0, 1, 1, 0, 2, 1)"
75,0,"(1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1)"
76,1,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1)"
77,1,"(0, 1, 1, 2, 1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1)"
78,0,"(1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1)"
79,1,"(0, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1)"
80,0,"(1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1)"
81,1,"(1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 0, 1, 0, 1)"
82,0,"(1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 1)"
83,,"(1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 1, 2, 1, 1, 2, 2, 0, 2, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1)"
84,1,"(0, 1, 1, 1, 0, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 1, 2, 0, 1)"
85,1,"(1, 1, 1, 0, 1, 2, 2, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 1)"
86,1,"(1, 1, 0, 1, 2, 1, 2, 2, 1, 0, 1, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 2, 1)"
87,0,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1)"
88,1,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 1, 2, 2, 2, 2, 1, 0, 1)"
89,1,"(1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 1)"
90,0,"(1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 0, 2, 1)"
91,0,"(1, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 1, 2, 0, 0, 1)"
92,1,"(1, 2, 2, 1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1)"
93,1,"(1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 1, 2, 2, 1, 0, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 2, 1)"
94,1,"(1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1)"
95,0,"(1, 0, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1)"
96,1,"(1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1)"
97,0,"(1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 0, 1, 1, 1, 1, 2, 1)"
98,1,"(1, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 2, 1, 0, 0, 1)"
99,1,"(1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1)"
