game_n,winner,turn_outcome
30,2,"(1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1)"
31,0,"(1, 0, 1, 1, 2, 0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 1, 0, 2, 1, 1, 0, 1, 1, 1, 0, 1)"
32,0,"(1, 0, 0, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1)"
33,2,"(1, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 0, 0, 2, 0, 1, 2, 0, 1, 1)"
34,0,"(1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 1, 0, 2, 0, 0, 2, 2, 1, 2, 2, 1, 1)"
35,2,"(0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 2, 2, 0, 0, 1, 0, 1, 0, 2, 1, 1, 1, 0, 1, 2, 0, 1, 2, 1)"
36,1,"(1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1, 2, 1, 1, 0, 1, 2, 0, 0, 2, 0, 2, 1)"
37,2,"(1, 1, 2, 2, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1)"
38,0,"(1, 2, 2, 2, 1, 1, 2, 0, 2, 0, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1)"
39,2,"(1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1)"
40,2,"(1, 0, 1, 1, 1, 1, 0, 1, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1)"
41,0,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 1, 2, 1, 1, 2, 1, 2, 0, 1)"
42,,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 2, 1)"
43,2,"(1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1)"
44,1,"(1, 0, 1, 1, 2, 2, 2, 0, 1, 0, 2, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1)"
45,0,"(1, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 0, 2, 0, 2, 1, 0, 1, 1, 1, 0, 2, 0, 1, 1, 1, 0, 2, 1, 2, 2, 0, 0, 2, 2, 0, 1)"
46,2,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1)"
47,1,"(1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 2, 1)"
48,2,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1)"
49,1,"(1, 2, 1, 1, 1, 2, 2, 0, 2, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 2, 0, 1, 2, 0, 0, 0, 1, 1)"
50,,"(1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1)"
51,2,"(0, 1, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1)"
52,,"(1, 2, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1)"
53,0,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 2, 0, 2, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 0, 2, 2, 2, 2, 0, 1, 0, 2, 1)"
54,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 0, 2, 0, 2, 0, 0, 2, 0, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 1)"
55,2,"(1, 0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 0, 0, 2, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 1)"
56,0,"(1, 1, 1, 0, 0, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 1, 1)"
57,0,"(1, 1, 1, 2, 1, 1, 2, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 2, 1, 0, 1, 2, 1, 0, 0, 1)"
58,,"(1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 2, 2, 2, 1, 2, 1, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1)"
59,2,"(1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 0, 0, 1, 2, 1, 2, 1, 0, 0, 1, 2, 1, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 1)"
60,1,"(0, 1, 0, 2, 2, 2, 0, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1)"
61,0,"(1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 2, 1)"
62,,"(0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1)"
63,0,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 2, 0, 0, 1, 2, 2, 0, 1, 2, 2, 2, 1, 2, 2, 2, 0, 1)"
64,2,"(1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 2, 1, 2, 0, 1, 1, 0, 2, 1)"
65,0,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1)"
66,0,"(1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 2, 2, 2, 1, 1)"
67,1,"(1, 2, 2, 0, 1, 0, 2, 1, 0, 2, 0, 1, 1, 0, 2, 1, 1, 1, 2, 1, 1, 0, 2, 0, 2, 0, 2, 0, 1, 1, 1, 2, 0, 2, 1, 2, 2, 1, 2, 1)"
68,0,"(1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 0, 2, 2, 0, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1)"
69,0,"(1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1)"
70,2,"(1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 2, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1)"
71,0,"(1, 1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 2, 1, 1, 0, 2, 2, 2, 1)"
72,2,"(1, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 0, 1, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2, 0, 1, 1, 0, 1, 1, 0, 1)"
73,2,"(1, 1, 0, 0, 1, 0, 1, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 2, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 0, 0, 1, 1)"
74,2,"(1, 0, 2, 1, 0, 1, 1, 2, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1)"
75,2,"(1, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1)"
76,0,"(1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 2, 1, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1)"
77,2,"(1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 0, 2, 1)"
78,0,"(1, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 1, 1)"
79,2,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 0, 1, 0, 1)"
80,2,"(1, 2, 1, 0, 2, 1, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 2, 2, 1, 1, 0, 0, 0, 1)"
81,1,"(0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 2, 2, 2, 1, 2, 2, 0, 1, 0, 2, 1)"
82,1,"(0, 1, 1, 2, 1, 2, 2, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 2, 1, 2, 0, 1, 1)"
83,0,"(1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 0, 0, 1, 0, 1)"
84,0,"(1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 2, 0, 1, 0, 1)"
85,1,"(1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 1)"
86,2,"(0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 2, 0, 1, 1, 2, 1, 1)"
87,1,"(1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 1, 1, 0, 1, 1, 0, 1, 1, 2, 1, 1, 2, 2, 1, 1)"
88,0,"(1, 0, 1, 2, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 2, 2, 1, 1, 0, 1, 0, 0, 2, 1, 2, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 1)"
89,1,"(1, 0, 1, 2, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 1)"
90,1,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 0, 2, 2, 0, 0, 1)"
91,0,"(1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1)"
92,1,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 0, 1, 1, 0, 2, 2, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1)"
93,0,"(0, 1, 1, 2, 1, 1, 1, 0, 2, 1, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1)"
94,2,"(1, 0, 1, 2, 1, 1, 1, 0, 2, 0, 2, 2, 2, 1, 2, 0, 0, 1, 0, 1, 1, 2, 0, 1, 2, 2, 2, 1, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1)"
95,1,"(1, 1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1)"
96,0,"(0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1)"
97,0,"(1, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1)"
98,,"(1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 1, 2, 0, 1, 2, 2, 1)"
99,1,"(1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 2, 1, 2, 1, 0, 0, 0, 2, 0, 2, 0, 1, 1, 0, 1, 0, 2, 1, 2, 0, 1, 1, 0, 2, 2, 1)"
100,1,"(1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1)"
101,2,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 1, 0, 0, 1)"
102,0,"(1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 2, 0, 1)"
103,2,"(1, 1, 1, 2, 1, 1, 2, 0, 0, 0, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 2, 0, 2, 2, 2, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 0, 2, 1)"
104,1,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 0, 1)"
105,0,"(0, 1, 1, 2, 0, 1, 0, 0, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1)"
106,0,"(1, 1, 2, 1, 1, 0, 0, 1, 0, 2, 0, 2, 2, 1, 1, 0, 2, 1, 0, 1, 1, 2, 0, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1)"
107,0,"(1, 0, 1, 0, 1, 0, 1, 2, 2, 2, 2, 0, 0, 1, 0, 2, 0, 1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 1, 1, 2, 0, 1, 0, 1, 0, 1, 2, 1)"
108,,"(0, 0, 1, 1, 1, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 2, 2, 1, 2, 1, 0, 1, 1, 1, 2, 2, 2, 1, 2, 0, 1, 1, 1, 0, 1)"
109,2,"(1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 2, 1)"
110,2,"(1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 2, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1)"
111,1,"(1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 2, 2, 2, 1)"
112,2,"(1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 0, 0, 1)"
113,,"(1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1)"
114,1,"(1, 0, 1, 0, 1, 1, 2, 0, 0, 2, 1, 1, 1, 2, 2, 0, 2, 0, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 2, 1, 2, 1, 1)"
115,0,"(1, 1, 1, 2, 1, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 2, 1)"
116,1,"(0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1)"
117,1,"(1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 0, 0, 1)"
118,0,"(1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 2, 0, 0, 2, 1, 0, 1, 1)"
119,,"(1, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 0, 2, 2, 2, 0, 1, 1)"
120,0,"(1, 1, 0, 2, 0, 0, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1)"
121,0,"(0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 2, 1, 2, 1, 1, 1)"
122,1,"(1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1, 2, 0, 1, 2, 1, 0, 2, 2, 0, 1)"
123,0,"(1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 2, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 2, 1)"
124,0,"(1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 2, 2, 0, 2, 0, 1, 1, 1, 0, 1, 2, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 1, 1)"
125,2,"(1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 2, 1, 0, 1, 0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1)"
126,2,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 0, 1, 2, 0, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1)"
127,1,"(1, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 1)"
128,1,"(1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)"
129,,"(1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 2, 2, 0, 1, 1)"
130,,"(1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1)"
