game_n,winner,turn_outcome
31,5,"(1, 2, 2, 2, 0, 1, 1, 0, 0, 2, 2, 1, 1, 1, 0, 2, 2, 0, 1, 0, 0, 2, 2, 1, 1, 1, 2, 1, 2, 2, 0, 2, 0, 2, 0, 1, 0, 0, 0, 2, 1, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 1)"
32,4,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 2, 1, 1, 2, 0, 2, 0, 2, 0, 1, 2, 2, 0, 1, 2, 0, 0, 2, 0, 1)"
33,0,"(1, 0, 1, 1, 1, 0, 1, 2, 2, 2, 2, 1, 1, 2, 0, 1, 1, 2, 0, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 2, 0, 1, 2, 0, 0, 1, 2, 2, 0, 2, 1, 0, 2, 0, 0, 1)"
34,,"(1, 2, 1, 0, 1, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 1)"
35,0,"(0, 1, 1, 0, 0, 1, 2, 1, 1, 2, 0, 2, 2, 0, 1, 2, 2, 0, 1, 2, 0, 2, 2, 0, 0, 2, 2, 2, 1, 1, 2, 0, 0, 2, 1, 2, 0, 2, 2, 0, 1, 2, 1, 2, 2, 2, 1, 1, 0, 1, 2, 0, 1)"
36,4,"(1, 2, 1, 1, 0, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 2, 1)"
37,4,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 2, 1)"
38,,"(1, 0, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1, 2, 2, 0, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 1, 1, 2, 0, 1, 0, 1, 1)"
39,3,"(1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 0, 1, 0, 1, 2, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 0, 0, 2, 1, 0, 1, 0, 2, 1, 2, 2, 2, 1)"
40,4,"(1, 1, 1, 0, 2, 2, 1, 2, 2, 1, 1, 0, 2, 2, 0, 2, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 0, 1, 0, 1, 2, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 1)"
41,4,"(1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 2, 0, 0, 2, 2, 0, 1, 0, 0, 2, 1, 2, 1, 2, 2, 0, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 0, 2, 2, 0, 0, 1, 0, 1)"
42,2,"(0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 0, 2, 0, 1, 2, 0, 2, 0, 0, 1, 1)"
43,4,"(1, 1, 1, 0, 2, 0, 0, 1, 0, 2, 1, 1, 2, 2, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 2, 1)"
44,6,"(1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 1, 1, 2, 0, 2, 0, 2, 2, 1, 1, 0, 0, 1, 0, 2, 1)"
45,4,"(1, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 2, 2, 2, 0, 2, 2, 1, 2, 0, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
46,2,"(0, 0, 0, 0, 1, 2, 1, 0, 2, 1, 1, 0, 0, 1, 1, 0, 2, 2, 2, 0, 1, 1, 2, 1, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 1, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2, 0, 1, 0, 0, 2, 0, 1)"
47,1,"(1, 1, 1, 2, 1, 0, 2, 2, 0, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 2, 0, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 1)"
48,4,"(0, 0, 1, 0, 1, 2, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 2, 0, 1, 0, 2, 2, 2, 2, 2, 0, 1, 1)"
49,3,"(1, 1, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 1, 0, 2, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1)"
50,2,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 1, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 1, 2, 1, 0, 0, 0, 2, 0, 0, 1)"
51,5,"(1, 0, 1, 2, 0, 1, 0, 1, 2, 2, 2, 0, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 1, 1, 2, 1, 1, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 2, 0, 1)"
52,2,"(1, 1, 1, 2, 0, 1, 2, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1, 0, 1, 2, 0, 1, 2, 0, 2, 0, 2, 1, 0, 1, 1, 0, 0, 2, 1, 2, 2, 1)"
53,5,"(0, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 0, 2, 2, 1, 2, 2, 0, 0, 2, 1, 2, 0, 2, 1, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1)"
54,4,"(1, 1, 2, 0, 1, 0, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 2, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 2, 1, 2, 0, 0, 2, 2, 0, 1)"
55,,"(0, 1, 1, 2, 0, 1, 2, 0, 2, 0, 0, 2, 1, 1, 0, 1, 1, 1, 1, 2, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 1, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1)"
56,6,"(1, 1, 1, 2, 1, 2, 1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 2, 1, 0, 2, 2, 0, 2, 1, 2, 2, 0, 1, 0, 2, 0, 2, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1)"
57,3,"(0, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 1, 0, 0, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 1)"
58,3,"(1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 2, 1, 2, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 0, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 0, 2, 0, 1)"
59,,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 1, 2, 0, 2, 2, 1, 2, 0, 0, 2, 0, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1)"
60,,"(1, 1, 1, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 0, 1)"
61,5,"(0, 0, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 2, 0, 1, 2, 2, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 2, 1, 0, 2, 0, 1, 1, 2, 1)"
62,2,"(1, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 1)"
63,2,"(1, 1, 1, 0, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 2, 1, 0, 2, 2, 2, 1, 0, 1, 2, 2, 0, 0, 1, 2, 0, 2, 2, 1)"
64,1,"(1, 0, 1, 1, 1, 2, 1, 0, 1, 2, 2, 0, 0, 2, 1, 1, 0, 0, 2, 0, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 0, 1, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 1)"
65,6,"(1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2, 1, 0, 1, 1, 2, 1, 1, 1, 2, 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 2, 2, 1, 2, 2, 0, 2, 2, 1)"
66,,"(1, 1, 2, 0, 0, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 0, 0, 2, 1, 0, 1, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 2, 1)"
67,,"(1, 1, 1, 2, 1, 0, 0, 2, 0, 2, 2, 0, 2, 1, 2, 1, 1, 1, 1, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 1, 0, 2, 0, 1, 0, 2, 2, 2, 2, 0, 1, 2, 2, 1, 2, 1, 0, 2, 1, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 1)"
68,3,"(1, 1, 2, 2, 1, 0, 1, 0, 2, 0, 0, 2, 0, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 2, 2, 2, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2, 0, 1)"
69,4,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, 1, 2, 2, 0, 2, 2, 1, 2, 0, 0, 0, 2, 0, 1, 2, 2, 2, 0, 1, 0, 0, 0, 2, 2, 1, 1)"
70,6,"(1, 0, 1, 1, 1, 0, 0, 2, 2, 2, 0, 2, 1, 1, 2, 1, 1, 2, 1, 2, 0, 0, 2, 2, 0, 2, 1, 0, 0, 2, 0, 0, 2, 2, 1, 2, 0, 1, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 2, 0, 2, 1, 1)"
71,1,"(1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 1, 2, 0, 2, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 0, 1)"
72,,"(1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 0, 1, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 1)"
73,6,"(0, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1, 2, 2, 0, 1, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 0, 0, 0, 2, 2, 1, 0, 2, 1)"
74,0,"(0, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 1, 2, 0, 2, 2, 2, 0, 0, 2, 1, 2, 1, 2, 0, 0, 0, 0, 2, 0, 1, 1, 1, 2, 1, 0, 0, 0, 2, 0, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 1)"
75,3,"(1, 1, 0, 1, 0, 1, 1, 2, 2, 0, 1, 0, 2, 2, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 2, 0, 1, 0, 2, 2, 2, 0, 1, 0, 2, 0, 2, 0, 1, 2, 2, 2, 2, 0, 2, 0, 0, 1)"
76,3,"(1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 1, 2, 1, 2, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 1)"
77,1,"(0, 0, 1, 1, 2, 1, 1, 2, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 1, 0, 1, 2, 1, 0, 2, 0, 1, 0, 2, 2, 1, 1, 0, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1)"
78,3,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 2, 2, 0, 0, 1)"
79,4,"(1, 1, 0, 2, 0, 0, 1, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 2, 2, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 2, 0, 2, 1)"
80,1,"(1, 1, 1, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 2, 2, 1, 1, 0, 1, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 0, 0, 1, 1, 0, 1)"
81,1,"(1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 2, 1, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1, 1)"
82,4,"(1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 2, 2, 0, 1, 0, 0, 2, 2, 1, 0, 2, 0, 1, 2, 0, 1, 0, 1)"
83,3,"(1, 1, 1, 2, 1, 0, 0, 2, 2, 1, 2, 2, 1, 0, 2, 1, 1, 2, 2, 0, 0, 2, 2, 0, 1, 1, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 1, 2, 0, 2, 1, 0, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1)"
84,4,"(0, 0, 1, 1, 0, 2, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 2, 0, 2, 1, 2, 1, 0, 2, 0, 2, 1, 0, 0, 2, 1, 0, 2, 0, 0, 1, 1, 1, 2, 0, 2, 0, 1, 2, 2, 0, 1, 0, 1)"
85,2,"(1, 1, 1, 0, 1, 0, 2, 0, 0, 2, 1, 2, 1, 1, 0, 2, 2, 1, 2, 0, 0, 2, 1, 1, 1, 0, 1, 2, 1, 1, 2, 0, 1, 2, 0, 0, 1)"
86,3,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 2, 1, 0, 2, 0, 2, 1, 0, 0, 2, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 1, 2, 1, 1, 0, 1, 0, 1)"
87,3,"(1, 1, 1, 1, 0, 2, 2, 1, 1, 1, 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 0, 0, 2, 1, 2, 0, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 2, 1)"
88,6,"(1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 2, 2, 2, 1, 0, 1, 2, 2, 0, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 2, 1, 2, 1, 2, 2, 2, 1)"
89,2,"(1, 1, 1, 2, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 1, 0, 1, 2, 1, 0, 1, 0, 1)"
