game_n,winner,turn_outcome
18,1,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1, 2, 1)"
19,2,"(0, 1, 1, 2, 2, 0, 1, 1, 0, 1, 2, 1, 0, 1, 1, 2, 0, 1, 2, 1, 2, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2, 0, 2, 2, 1, 1, 1)"
20,0,"(0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 1, 0, 1, 2, 1, 1, 1, 1)"
21,2,"(1, 0, 2, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 2, 1, 0, 2, 2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1)"
22,0,"(1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 2, 1)"
23,2,"(1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 0, 1, 1)"
24,2,"(1, 1, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 2, 0, 1)"
25,1,"(1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 2, 0, 2, 1, 1)"
26,0,"(1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 1)"
27,,"(1, 2, 0, 0, 1, 2, 1, 0, 0, 1, 2, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1)"
28,0,"(0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1)"
29,,"(1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 0, 0, 2, 0, 1, 0, 2, 1, 2, 1, 0, 1)"
30,1,"(1, 1, 0, 0, 1, 1, 2, 2, 1, 0, 1, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 0, 0, 0, 2, 2, 2, 1, 1, 0, 1, 1)"
31,1,"(0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 0, 2, 0, 0, 0, 0, 1, 1, 1)"
32,1,"(1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1)"
33,2,"(1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 0, 1, 1)"
34,0,"(1, 2, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1)"
35,2,"(1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1)"
36,1,"(1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1)"
37,1,"(0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 1)"
38,0,"(1, 0, 1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 1)"
39,0,"(1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1)"
40,2,"(0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 0, 1)"
41,2,"(0, 1, 1, 0, 1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1)"
42,0,"(1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 2, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 2, 1, 0, 1, 1)"
43,1,"(1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1)"
44,1,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1)"
45,0,"(0, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1, 2, 2, 0, 0, 1, 2, 0, 0, 1, 1, 2, 0, 1, 2, 2, 2, 2, 0, 2, 0, 1)"
46,0,"(1, 0, 0, 1, 1, 0, 2, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1)"
47,2,"(1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1)"
48,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 1)"
49,2,"(1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 0, 1, 2, 0, 1, 0, 1, 1, 0, 2, 2, 2, 1, 2, 0, 1, 2, 1, 1)"
50,1,"(1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 1, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 2, 0, 1)"
51,,"(1, 0, 1, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 1)"
52,2,"(0, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1)"
53,2,"(0, 1, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 2, 0, 1, 2, 1, 2, 0, 2, 2, 2, 2, 1)"
54,0,"(1, 1, 1, 0, 1, 1, 2, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 2, 1)"
55,1,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 1)"
56,2,"(1, 2, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 1, 1, 1, 1)"
57,2,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 2, 2, 2, 2, 2, 1)"
58,1,"(0, 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 2, 0, 1, 1, 2, 2, 1, 1, 1, 0, 2, 2, 0, 2, 0, 1, 0, 0, 1)"
59,1,"(1, 0, 2, 1, 0, 1, 1, 1, 0, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1)"
60,0,"(1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 2, 1, 2, 1, 1, 0, 1)"
61,0,"(1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1, 1, 1, 0, 2, 2, 1, 1, 0, 1, 0, 1)"
62,2,"(1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1)"
63,1,"(1, 1, 1, 2, 1, 0, 0, 0, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 0, 0, 2, 1, 0, 2, 0, 1)"
64,0,"(0, 1, 1, 2, 1, 1, 0, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 0, 1, 0, 1, 2, 0, 2, 2, 1)"
65,0,"(0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 2, 2, 1, 1, 1, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 1, 0, 0, 1)"
66,2,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 2, 0, 1, 1, 1)"
67,1,"(1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 2, 1)"
68,1,"(1, 1, 1, 2, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 0, 1, 1, 1)"
69,1,"(1, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 0, 2, 0, 1, 1)"
70,0,"(1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1)"
71,0,"(1, 2, 1, 0, 2, 1, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 2, 2, 0, 1, 1, 1, 0, 2, 2, 1, 0, 0, 1)"
72,2,"(1, 1, 2, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 1, 2, 1, 2, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1)"
73,0,"(1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 2, 2, 0, 0, 1, 1)"
74,1,"(1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1)"
75,0,"(1, 1, 1, 0, 2, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 1, 1)"
76,,"(1, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 2, 1)"
77,,"(1, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1)"
78,0,"(0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 1, 1, 1)"
79,0,"(0, 0, 1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 1, 2, 1, 1, 1, 2, 2, 2, 0, 1, 2, 1, 1, 2, 2, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1)"
80,0,"(1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 2, 2, 2, 1, 0, 2, 1, 2, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1)"
81,0,"(0, 1, 2, 1, 2, 0, 1, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1)"
82,2,"(1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 0, 1)"
83,0,"(0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 1, 2, 2, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 0, 1, 1, 2, 1, 2, 0, 0, 1, 2, 2, 2, 0, 0, 1)"
84,,"(1, 1, 2, 2, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 2, 2, 0, 1, 1, 1, 0, 2, 2, 1, 0, 1, 1, 2, 2, 1)"
85,2,"(1, 0, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1)"
86,1,"(1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 1, 1, 0, 2, 0, 2, 1)"
87,2,"(1, 1, 2, 1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 2, 2, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 0, 1)"
88,2,"(1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 2, 2, 0, 2, 2, 1, 1)"
89,2,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 2, 2, 1, 1)"
90,2,"(0, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 1, 2, 2, 0, 2, 1, 1, 1)"
91,0,"(0, 1, 1, 1, 0, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 2, 1, 0, 0, 0, 2, 0, 0, 0, 1)"
92,1,"(0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 0, 2, 0, 1, 1)"
93,1,"(1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 0, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 0, 0, 1, 1)"
94,2,"(1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 0, 1)"
95,1,"(1, 0, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 0, 2, 0, 1, 0, 2, 1, 0, 2, 2, 2, 1)"
96,2,"(1, 1, 1, 2, 2, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 2, 2, 0, 1, 1, 1, 0, 2, 0, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1)"
97,2,"(1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 0, 0, 1, 0, 1, 2, 2, 1, 2, 0, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 0, 1, 1, 0, 2, 0, 2, 2, 2, 2, 0, 2, 1)"
98,0,"(1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1)"
99,1,"(1, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1)"
