game_n,winner,turn_outcome
19,1,"(1, 1, 1, 2, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 2, 2, 2, 1, 1, 2, 0, 1, 2, 1, 2, 2, 2, 1, 2, 0, 2, 2, 1, 0, 0, 2, 0, 1, 1)"
20,3,"(0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1)"
21,0,"(1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 0, 1)"
22,3,"(1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 2, 0, 2, 1, 2, 2, 2, 0, 2, 2, 0, 1, 0, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 1, 0, 2, 0, 1)"
23,2,"(1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 1, 0, 2, 0, 2, 1, 0, 0, 2, 0, 2, 1, 0, 2, 0, 1, 1, 2, 0, 2, 1, 0, 1, 2, 0, 1)"
24,0,"(1, 2, 2, 0, 0, 0, 2, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 2, 0, 0, 1, 2, 1, 2, 2, 0, 1, 0, 0, 2, 1)"
25,2,"(1, 1, 1, 0, 1, 2, 0, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1)"
26,,"(1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 1, 0, 1, 1)"
27,1,"(1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 1, 1, 0, 1, 2, 2, 1, 0, 0, 2, 1, 1, 2, 2, 1)"
28,4,"(1, 0, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 2, 1, 1, 0, 1, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1)"
29,2,"(1, 1, 2, 1, 1, 1, 0, 2, 0, 2, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 2, 2, 2, 1, 1, 1, 0, 1)"
30,0,"(1, 1, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 0, 2, 1, 1, 0, 0, 1, 2, 2, 1, 0, 2, 1, 2, 0, 1, 0, 1)"
31,2,"(1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1)"
32,2,"(1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1)"
33,4,"(0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 2, 0, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 0, 0, 1, 0, 2, 2, 1, 0, 2, 2, 1, 2, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1)"
34,2,"(1, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, 1, 2, 0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 1, 2, 2, 0, 2, 0, 2, 0, 2, 1)"
35,2,"(1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 2, 1)"
36,3,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 2, 1, 1, 1, 2, 1, 2, 0, 2, 1, 1, 1)"
37,1,"(1, 0, 1, 2, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 0, 2, 0, 1, 2, 2, 1, 1, 2, 0, 0, 1, 2, 1, 2, 1, 2, 2, 0, 1)"
38,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1, 2, 2, 1, 1, 0, 0, 0, 1, 2, 1)"
39,3,"(1, 2, 0, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 2, 0, 0, 1, 1, 2, 1, 2, 2, 0, 1, 2, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 0, 2, 1, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0, 1, 2, 1)"
40,4,"(1, 1, 1, 2, 2, 1, 0, 1, 2, 1, 1, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 0, 2, 1, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 1)"
41,2,"(0, 1, 1, 1, 2, 1, 0, 0, 1, 2, 2, 0, 1, 1, 1, 2, 2, 0, 1, 1, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 1, 2, 2, 0, 1, 0, 0, 2, 2, 0, 2, 1, 1, 0, 1)"
42,0,"(1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 0, 0, 2, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1)"
43,0,"(1, 1, 0, 0, 1, 2, 1, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0, 1)"
44,3,"(1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 2, 2, 1, 1, 0, 2, 1, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1, 2, 2, 0, 1)"
45,1,"(1, 1, 2, 0, 1, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 2, 2, 1, 1, 2, 0, 2, 2, 0, 1, 2, 2, 2, 0, 1, 0, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 1)"
46,2,"(1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1)"
47,4,"(1, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 1)"
48,,"(1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 1, 0, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 2, 0, 1, 2, 1)"
49,4,"(1, 0, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 1, 2, 1, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 0, 0, 2, 1, 2, 1, 0, 2, 1, 1, 0, 1, 2, 1, 2, 2, 0, 1)"
50,1,"(1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 2, 2, 2, 2, 0, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1)"
51,2,"(1, 1, 1, 2, 2, 2, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 1, 1)"
52,0,"(1, 0, 1, 2, 1, 1, 1, 0, 2, 1, 1, 2, 0, 0, 1, 2, 0, 2, 2, 2, 2, 0, 1, 2, 2, 0, 2, 1, 0, 2, 0, 0, 0, 2, 1, 2, 1, 0, 1, 1, 2, 1, 1)"
53,2,"(1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 1, 0, 0, 0, 2, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 1, 2, 0, 2, 0, 2, 2, 0, 1, 0, 0, 1)"
54,1,"(1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 1)"
55,1,"(1, 2, 2, 1, 1, 1, 2, 1, 0, 0, 0, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2, 1, 2, 0, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 1, 1)"
56,3,"(1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 1, 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 1, 1, 0, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1)"
57,3,"(1, 0, 1, 2, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1)"
58,3,"(1, 1, 2, 2, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 2, 0, 2, 0, 0, 2, 1, 2, 1, 2, 1, 1)"
59,0,"(1, 1, 0, 1, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 2, 2, 1, 2, 1, 2, 2, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 2, 0, 1)"
60,3,"(1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 0, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0, 0, 2, 1)"
61,2,"(1, 1, 1, 1, 0, 1, 1, 2, 2, 2, 0, 0, 1, 0, 2, 0, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 1)"
62,4,"(1, 1, 1, 0, 1, 2, 1, 0, 0, 1, 2, 1, 1, 2, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 2, 1, 2, 2, 1, 1, 1, 2, 0, 2, 0, 2, 0, 1)"
63,2,"(1, 2, 1, 0, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 1, 1, 1, 2, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 1, 0, 2, 1, 2, 1)"
64,3,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 0, 0, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 2, 0, 1, 1, 2, 1)"
65,,"(1, 0, 0, 2, 1, 1, 2, 2, 0, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 1, 2, 0, 0, 0, 2, 2, 2, 0, 1, 1, 2, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 1)"
66,3,"(0, 1, 2, 0, 1, 1, 2, 2, 2, 0, 1, 0, 0, 2, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 2, 2, 2, 2, 1, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1)"
67,2,"(1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 2, 0, 0, 2, 2, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 2, 2, 0, 2, 0, 0, 1, 2, 0, 1, 1, 0, 1, 1)"
68,4,"(0, 0, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 1, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 2, 2, 2, 1, 0, 1)"
69,3,"(0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 1, 2, 1, 1, 2, 1, 1)"
70,0,"(1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 2, 0, 0, 1, 2, 0, 2, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 2, 2, 0, 1, 2, 2, 1, 2, 0, 0, 0, 1)"
71,0,"(1, 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 0, 0, 1, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 0, 2, 2, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1)"
72,2,"(1, 1, 2, 0, 1, 0, 1, 1, 2, 0, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 1, 2, 2, 1, 1, 0, 0, 1, 2, 0, 2, 2, 0, 2, 2, 1, 1)"
73,1,"(1, 0, 0, 2, 0, 0, 1, 2, 1, 1, 2, 1, 1, 2, 2, 0, 1, 0, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 0, 0, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 0, 2, 1)"
74,0,"(1, 1, 1, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 2, 0, 1)"
75,0,"(1, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 1, 1, 2, 0, 0, 1, 2, 1, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 0, 1, 1, 1, 2, 2, 1, 0, 0, 0, 1, 2, 2, 2, 1)"
76,1,"(1, 1, 0, 2, 0, 1, 1, 1, 2, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1, 2, 1, 1, 2, 0, 2, 2, 2, 2, 1, 0, 2, 0, 2, 0, 1, 1, 2, 2, 0, 2, 0, 1, 0, 0, 2, 1)"
77,0,"(1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 1, 2, 0, 2, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 2, 1, 1)"
78,4,"(1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 0, 1, 2, 1, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1)"
79,1,"(0, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 0, 1, 2, 0, 2, 1, 1, 0, 0, 0, 2, 1)"
80,3,"(1, 1, 0, 1, 1, 2, 0, 0, 0, 2, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 0, 0, 1)"
81,2,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1)"
82,3,"(1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 2, 2, 0, 0, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 0, 2, 2, 0, 0, 0, 2, 1, 1, 0, 1, 2, 0, 1, 1, 2, 0, 2, 2, 2, 0, 1, 2, 1, 0, 1)"
83,4,"(1, 1, 1, 2, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 0, 2, 1, 0, 2, 2, 0, 1, 1, 1, 1)"
84,4,"(1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 0, 1, 2, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 1, 2, 2, 2, 2, 1)"
85,3,"(1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 2, 2, 0, 2, 1, 2, 1, 0, 2, 1, 1, 0, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1)"
86,,"(1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 2, 1, 1, 2, 2, 2, 1, 0, 2, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 1, 1, 2, 1, 1, 1)"
87,2,"(1, 0, 0, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 0, 2, 2, 1, 1, 0, 0, 2, 0, 2, 1, 0, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 1)"
88,4,"(1, 1, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 2, 2, 2, 2, 0, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 1)"
89,1,"(0, 1, 1, 1, 2, 2, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1)"
90,4,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 0, 1, 1, 1)"
91,4,"(1, 2, 2, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 1, 0, 1, 2, 2, 1, 2, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 1)"
92,1,"(1, 0, 0, 0, 1, 0, 0, 2, 2, 1, 0, 1, 1, 1, 1, 2, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 2, 2, 0, 1)"
93,4,"(0, 1, 1, 1, 2, 0, 0, 1, 2, 2, 0, 1, 1, 2, 1, 2, 0, 1, 0, 2, 1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 2, 1, 2, 1, 1)"
94,,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 2, 1)"
95,1,"(0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 2, 0, 1, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1)"
96,2,"(1, 2, 1, 1, 2, 0, 2, 0, 1, 1, 0, 1, 2, 2, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 2, 0, 1)"
97,4,"(1, 0, 2, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 2, 1, 0, 2, 2, 1)"
98,3,"(1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 1, 2, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1)"
99,3,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 0, 1, 0, 1)"
