game_n,winner,turn_outcome
31,1,"(0, 1, 1, 2, 2, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1)"
32,2,"(0, 0, 1, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 0, 2, 1, 2, 2, 0, 2, 1)"
33,0,"(1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 2, 0, 1, 0, 2, 1)"
34,2,"(1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 1)"
35,1,"(1, 0, 2, 1, 1, 1, 2, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 2, 1, 1, 1)"
36,2,"(1, 0, 2, 0, 1, 1, 2, 2, 1, 0, 1, 1, 2, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2, 2, 0, 1)"
37,2,"(0, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1)"
38,0,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1)"
39,1,"(1, 2, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1)"
40,1,"(1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1)"
41,1,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 1, 2, 0, 1, 2, 0, 0, 2, 1, 0, 1, 0, 2, 1, 0, 1)"
42,,"(1, 2, 1, 2, 1, 0, 0, 1, 1, 1, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1)"
43,0,"(1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1)"
44,0,"(1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 2, 2, 1, 1, 0, 2, 2, 0, 0, 0, 1)"
45,2,"(1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1)"
46,0,"(1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1)"
47,0,"(0, 1, 1, 1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 1, 0, 2, 2, 0, 1, 1)"
48,2,"(1, 0, 1, 1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 1)"
49,1,"(0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 2, 0, 2, 2, 1, 0, 1, 0, 2, 2, 1, 2, 2, 2, 0, 1)"
50,,"(1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 1, 1, 1)"
51,2,"(1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1)"
52,0,"(1, 1, 1, 1, 2, 1, 1, 0, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 0, 1, 0, 0, 1)"
53,0,"(1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 1, 0, 1)"
54,0,"(1, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1)"
55,2,"(0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 0, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 1)"
56,2,"(1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1)"
57,2,"(1, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 2, 2, 2, 1, 1, 2, 0, 2, 2, 0, 2, 1, 2, 1, 0, 0, 1, 1, 1)"
58,0,"(1, 0, 0, 1, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1)"
59,0,"(1, 1, 1, 2, 1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 1, 0, 1)"
60,1,"(1, 0, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1, 2, 2, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1)"
61,1,"(0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1)"
62,0,"(0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1)"
63,2,"(1, 0, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1)"
64,0,"(0, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1)"
65,2,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1)"
66,2,"(1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1)"
67,1,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1)"
68,0,"(1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 1, 0, 0, 0, 2, 1, 0, 2, 1, 0, 1, 1, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 1, 0, 2, 2, 0, 1)"
69,1,"(1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 2, 1, 1, 0, 1, 1)"
70,1,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1)"
71,2,"(0, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 2, 1)"
72,1,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 1, 1, 1, 0, 2, 0, 0, 1, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 1)"
73,1,"(1, 1, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 1, 2, 2, 0, 0, 0, 1, 1)"
74,2,"(0, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1)"
75,0,"(1, 2, 2, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1, 2, 1, 0, 1, 1)"
76,1,"(0, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 2, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 1, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1)"
77,2,"(0, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1)"
78,1,"(0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 1)"
79,2,"(1, 2, 1, 2, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 0, 1, 1, 2, 1, 1)"
80,2,"(1, 1, 0, 1, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 1, 1, 2, 1, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 2, 2, 0, 1)"
81,2,"(1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1)"
82,0,"(1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 1, 0, 2, 1, 0, 1, 1, 1, 1, 0, 1)"
83,2,"(1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 2, 1, 2, 2, 2, 1, 0, 0, 0, 0, 1)"
84,0,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 2, 1, 2, 0, 1, 2, 1)"
85,2,"(1, 1, 0, 2, 1, 0, 1, 1, 2, 0, 0, 1, 1, 2, 0, 1, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 2, 1, 0, 1, 0, 0, 1)"
86,2,"(1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 1)"
87,0,"(1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1)"
88,1,"(0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 1, 2, 0, 1)"
89,2,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1)"
90,0,"(1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 2, 0, 0, 2, 2, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1)"
91,0,"(1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 1, 1)"
92,2,"(1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 1, 1)"
93,2,"(1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1)"
94,1,"(1, 1, 0, 1, 1, 0, 0, 0, 2, 2, 0, 2, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1)"
95,,"(1, 0, 1, 1, 0, 1, 1, 2, 1, 2, 0, 1, 1, 2, 2, 0, 2, 0, 0, 1, 0, 2, 1, 1, 2, 2, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 2, 0, 1)"
96,0,"(1, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 2, 0, 1)"
97,2,"(0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1)"
98,2,"(1, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 2, 1, 1)"
99,0,"(1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 1)"
