game_n,winner,turn_outcome
31,0,"(1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 1, 0, 2, 0, 1)"
32,1,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 0, 1, 1, 0, 1)"
33,0,"(1, 1, 0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1)"
34,1,"(0, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1)"
35,,"(1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 2, 0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1)"
36,0,"(1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1)"
37,1,"(1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1)"
38,1,"(1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1)"
39,0,"(1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1)"
40,0,"(1, 1, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 2, 2, 0, 2, 1, 2, 2, 0, 0, 1, 2, 0, 2, 0, 1, 2, 1)"
41,0,"(1, 0, 1, 1, 2, 1, 2, 1, 1, 2, 0, 2, 2, 0, 1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1)"
42,0,"(1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1)"
43,1,"(0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1)"
44,1,"(0, 1, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 0, 1, 2, 1, 2, 0, 0, 1)"
45,1,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1)"
46,1,"(1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1)"
47,0,"(1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1)"
48,1,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 1, 1)"
49,1,"(1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 2, 2, 0, 1, 0, 1, 2, 0, 1)"
50,0,"(1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 0, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 1)"
51,0,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 1, 1, 2, 1, 0, 1)"
52,1,"(1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 1)"
53,1,"(0, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 2, 1, 0, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1)"
54,1,"(1, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 2, 1)"
55,1,"(1, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1)"
56,0,"(1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 2, 2, 1, 2, 0, 1)"
57,0,"(1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1)"
58,1,"(1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1)"
59,1,"(1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 2, 1, 0, 0, 1)"
60,0,"(0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 2, 2, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 1, 1)"
61,0,"(1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1)"
62,0,"(0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1)"
63,0,"(1, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1)"
64,0,"(1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1)"
65,0,"(0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1)"
66,0,"(1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1)"
67,0,"(1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1)"
68,0,"(0, 1, 1, 2, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 1, 0, 1, 0, 1)"
69,,"(1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 0, 1, 0, 0, 1)"
70,0,"(1, 0, 1, 1, 2, 1, 2, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 2, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)"
71,1,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2, 1)"
72,1,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1)"
73,1,"(0, 1, 2, 2, 0, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1)"
74,0,"(1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 2, 2, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 2, 2, 1)"
75,1,"(1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1)"
76,0,"(1, 2, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 0, 2, 0, 0, 1, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 1)"
77,0,"(1, 0, 1, 0, 1, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1)"
78,0,"(1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 1)"
79,0,"(1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1)"
80,1,"(1, 1, 0, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 2, 2, 0, 1, 0, 0, 1, 0, 1, 1)"
81,1,"(1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1)"
82,1,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 1)"
83,1,"(1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 2, 2, 0, 1, 1, 1, 2, 2, 1, 0, 1, 1)"
84,0,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1)"
85,0,"(1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1)"
86,1,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 2, 0, 1, 1, 1, 1)"
87,0,"(1, 1, 0, 0, 0, 1, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1)"
88,0,"(1, 1, 0, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1)"
89,1,"(1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 2, 2, 0, 1, 1, 1)"
90,0,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 1, 2, 1)"
91,1,"(1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 1, 1, 1, 2, 1)"
92,0,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 0, 2, 1, 0, 1, 1)"
93,,"(1, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 2, 2, 2, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 2, 2, 1)"
94,1,"(1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 2, 2, 0, 1, 2, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 2, 2, 1)"
95,1,"(1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1)"
96,0,"(1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1)"
97,1,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1)"
98,0,"(1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1)"
99,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 0, 0, 1)"
