game_n,winner,turn_outcome
68,0,"(0, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 1, 0, 2, 1, 0, 2, 0, 2, 1)"
69,2,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1)"
70,,"(1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 2, 0, 2, 2, 1, 1, 2, 1, 1, 0, 2, 2, 1, 1, 0, 1, 2, 1)"
71,0,"(1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 0, 0, 2, 2, 1)"
72,0,"(1, 1, 0, 2, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 2, 1)"
73,1,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1)"
74,2,"(1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1)"
75,2,"(0, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1)"
76,2,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 0, 1, 1)"
77,1,"(1, 1, 0, 2, 1, 2, 0, 1, 1, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 1, 1, 2, 1, 0, 0, 2, 2, 0, 0, 1)"
78,1,"(1, 1, 2, 0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 1, 2, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1)"
79,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 1, 2, 1)"
80,,"(1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1)"
81,2,"(1, 0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 0, 2, 2, 0, 1, 0, 1, 2, 2, 0, 1, 0, 2, 0, 1)"
82,2,"(1, 1, 2, 1, 1, 2, 0, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1)"
83,1,"(1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1)"
84,1,"(1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1)"
85,2,"(1, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 1, 1)"
86,0,"(0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 2, 1, 0, 1, 0, 1, 2, 1, 1, 1)"
87,0,"(1, 0, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 2, 2, 0, 2, 0, 0, 1)"
88,1,"(1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 1, 0, 1, 0, 2, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1)"
89,1,"(1, 1, 2, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1)"
90,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 1, 1)"
91,,"(0, 1, 0, 1, 2, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 0, 2, 1, 1, 1, 1, 2, 2, 2, 0, 2, 1)"
92,2,"(0, 1, 1, 1, 0, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 2, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1)"
93,0,"(0, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1)"
94,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 0, 2, 1, 1, 1, 0, 0, 2, 1, 2, 1)"
95,1,"(1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 2, 0, 2, 2, 1, 0, 1, 1)"
96,1,"(1, 1, 2, 1, 2, 0, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 0, 0, 1, 1)"
97,2,"(0, 1, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 0, 2, 0, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 0, 1)"
98,1,"(1, 1, 0, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 1, 0, 2, 0, 1)"
99,0,"(1, 2, 1, 2, 0, 1, 1, 0, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 1, 1)"
