game_n,winner,turn_outcome
15,3,"(1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 2, 2, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1)"
16,5,"(0, 1, 1, 0, 0, 2, 1, 1, 2, 2, 1, 1, 0, 0, 0, 1, 2, 2, 1, 2, 2, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1)"
17,0,"(0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 2, 0, 0, 1, 2, 0, 2, 0, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1, 1, 1)"
18,3,"(1, 1, 0, 2, 2, 2, 1, 1, 2, 0, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 0, 2, 2, 0, 2, 2, 0, 1, 2, 2, 0, 1, 1, 2, 0, 0, 2, 1, 2, 2, 0, 2, 0, 2, 2, 2, 1)"
19,,"(1, 2, 2, 1, 1, 1, 2, 2, 0, 2, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 2, 1, 2, 2, 0, 1, 0, 2, 0, 2, 2, 1, 0, 1, 1)"
20,3,"(1, 1, 0, 1, 2, 0, 1, 2, 1, 1, 2, 1, 1, 2, 2, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 1, 0, 1, 1, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 1, 1, 2, 0, 0, 2, 1, 1, 2, 2, 2, 0, 1)"
21,2,"(1, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 0, 0, 2, 1, 2, 2, 1)"
22,2,"(1, 1, 0, 2, 1, 1, 2, 1, 0, 0, 2, 0, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 1, 1)"
23,5,"(1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 2, 1, 2, 0, 0, 1)"
24,2,"(1, 0, 0, 1, 2, 2, 2, 2, 1, 0, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 2, 2, 1, 2, 0, 2, 0, 2, 0, 1)"
25,1,"(1, 1, 0, 1, 0, 2, 1, 2, 2, 2, 0, 1, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 1, 0, 2, 2, 0, 1, 2, 2, 0, 1, 2, 1, 1, 2, 0, 2, 2, 0, 2, 0, 1, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 1)"
26,3,"(1, 0, 2, 1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0, 1, 2, 1, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1)"
27,,"(1, 1, 2, 0, 2, 1, 2, 1, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1)"
28,1,"(1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 1, 0, 1, 2, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1)"
29,2,"(1, 2, 0, 0, 1, 0, 0, 1, 1, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 1, 1, 2, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 2, 1)"
30,5,"(0, 1, 1, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2, 1, 1, 2, 0, 2, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0, 0, 2, 1, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 1)"
31,2,"(1, 1, 2, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 1, 0, 1, 2, 1, 2, 0, 1)"
32,0,"(1, 1, 1, 0, 0, 2, 2, 2, 0, 1, 2, 0, 0, 2, 2, 1, 2, 1, 2, 2, 0, 0, 0, 1, 2, 0, 1, 1, 2, 1, 2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 2, 1, 2, 2, 2, 2, 1, 2, 0, 1)"
33,5,"(1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 2, 0, 2, 2, 2, 1, 0, 1, 0, 1, 1, 2, 2, 0, 0, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1)"
34,,"(1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 1)"
35,2,"(0, 1, 1, 1, 2, 2, 0, 1, 2, 2, 1, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 1)"
36,2,"(0, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 1, 0, 2, 0, 1, 2, 2, 0, 1, 2, 0, 1, 0, 2, 2, 1, 1, 2, 1, 0, 2, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 2, 2, 1)"
37,4,"(1, 0, 1, 0, 2, 1, 0, 0, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 1, 1, 2, 0, 0, 2, 1, 0, 1, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 1)"
38,2,"(0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 0, 1, 0, 0, 2, 2, 0, 1, 1, 0, 1, 2, 2, 0, 0, 2, 0, 2, 1, 0, 0, 1, 0, 0, 1)"
39,3,"(1, 2, 0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 0, 2, 2, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1)"
40,5,"(1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 0, 1, 2, 0, 0, 2, 2, 0, 2, 0, 1, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1)"
41,5,"(1, 1, 2, 1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 2, 0, 2, 2, 0, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 1)"
42,2,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 2, 1, 1, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1)"
43,0,"(1, 1, 1, 1, 2, 2, 2, 0, 0, 2, 0, 2, 1, 1, 2, 1, 1, 0, 1, 0, 1, 2, 2, 1, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 2, 0, 0, 2, 0, 1, 0, 0, 1)"
44,1,"(1, 1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 1, 1, 2, 2, 0, 0, 1)"
45,4,"(1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 1, 2, 1, 1, 2, 0, 2, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 1)"
46,,"(1, 1, 2, 2, 0, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1)"
47,0,"(1, 1, 2, 1, 1, 2, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 0, 0, 0, 2, 1, 0, 1, 2, 0, 1, 1, 0, 2, 0, 2, 0, 1, 2, 0, 2, 2, 2, 1, 2, 2, 1, 0, 1)"
48,2,"(1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 0, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 0, 0, 2, 2, 2, 1)"
49,,"(1, 1, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 0, 1, 0, 1, 1, 2, 1)"
50,2,"(0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 0, 2, 0, 1)"
51,0,"(1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 1, 0, 1, 1, 2, 2, 0, 0, 2, 1, 1, 0, 0, 2, 0, 1, 2, 2, 2, 0, 2, 2, 0, 1)"
52,4,"(0, 1, 1, 0, 1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 0, 2, 1, 0, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 1, 1, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1)"
53,2,"(1, 0, 2, 1, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1)"
54,0,"(1, 1, 1, 0, 2, 0, 0, 1, 2, 1, 1, 1, 0, 1, 2, 0, 0, 2, 2, 0, 2, 1, 0, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 1, 1, 2, 1, 2, 0, 1, 2, 0, 2, 1)"
55,5,"(0, 0, 0, 1, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1)"
56,,"(0, 0, 1, 0, 1, 1, 0, 2, 1, 2, 0, 1, 0, 1, 1, 2, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 2, 2, 1)"
57,,"(1, 0, 2, 1, 1, 2, 2, 0, 2, 2, 1, 2, 1, 0, 0, 1, 0, 1, 2, 2, 0, 1, 2, 0, 0, 1, 2, 1, 2, 0, 0, 0, 1, 2, 1, 2, 0, 2, 1, 2, 2, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 1, 0, 0, 2, 1)"
58,3,"(0, 1, 1, 0, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 1, 2, 2, 2, 2, 0, 1, 2, 1, 2, 2, 0, 2, 1, 2, 0, 0, 0, 0, 1, 2, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 1)"
59,0,"(0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 2, 2, 1, 0, 2, 0, 2, 1, 1, 2, 1, 0, 2, 0, 0, 1, 0, 2, 0, 2, 1, 1, 2, 2, 0, 0, 2, 1, 2, 0, 2, 2, 1)"
60,,"(1, 0, 1, 1, 2, 1, 0, 2, 2, 0, 2, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 2, 1, 2, 0, 2, 2, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 1)"
61,1,"(0, 0, 0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 2, 2, 1, 0, 1, 2, 1, 0, 0, 2, 1, 0, 2, 0, 1, 2, 0, 0, 2, 0, 0, 0, 1)"
62,1,"(1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 0, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 1)"
63,0,"(1, 1, 0, 1, 2, 1, 1, 2, 1, 0, 2, 0, 2, 1, 1, 1, 0, 2, 2, 0, 2, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 2, 2, 2, 1, 2, 0, 2, 1)"
64,5,"(1, 0, 1, 2, 1, 1, 1, 1, 0, 2, 2, 2, 2, 1, 0, 0, 0, 2, 0, 1, 1, 1, 2, 2, 2, 1, 2, 1, 0, 0, 2, 2, 0, 1, 0, 1, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 1)"
65,4,"(0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 2, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 1, 1, 2, 0, 0, 2, 1, 1, 2, 1, 1, 0, 2, 1, 2, 2, 0, 2, 1)"
66,3,"(0, 0, 1, 0, 2, 0, 0, 0, 2, 1, 0, 1, 2, 2, 0, 1, 1, 2, 0, 2, 1, 0, 1, 1, 2, 1, 0, 2, 0, 2, 0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 0, 1, 2, 0, 1, 0, 1)"
67,2,"(0, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 1)"
68,3,"(1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 1, 1, 0, 2, 0, 2, 0, 0, 2, 1, 2, 1, 2, 1, 0, 0, 1, 1, 0, 1)"
69,2,"(1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 2, 0, 2, 1, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 0, 2, 1, 1)"
70,3,"(1, 1, 2, 2, 1, 1, 0, 0, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 1)"
71,4,"(1, 1, 0, 0, 1, 2, 1, 1, 2, 0, 2, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 2, 1, 1, 2, 2, 2, 0, 1, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 2, 0, 2, 2, 1)"
72,4,"(1, 2, 1, 1, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 1, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1)"
73,0,"(1, 1, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 1, 1, 2, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 0, 0, 0, 2, 2, 1, 0, 1, 0, 0, 1)"
74,5,"(1, 1, 1, 2, 2, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 1, 1, 2, 2, 1)"
75,,"(1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 0, 1, 1, 2, 2, 2, 2, 0, 0, 0, 1, 2, 1)"
76,2,"(1, 0, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 2, 1, 1, 0, 1, 2, 0, 2, 2, 0, 2, 0, 1, 2, 0, 0, 0, 2, 2, 2, 2, 0, 1, 2, 0, 2, 0, 2, 1, 2, 2, 1, 0, 0, 1)"
77,0,"(1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 2, 1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 1, 1, 1)"
78,3,"(1, 1, 0, 0, 1, 2, 2, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 0, 0, 0, 2, 1, 0, 2, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 2, 2, 0, 0, 2, 2, 1, 2, 0, 2, 1)"
79,4,"(0, 1, 1, 1, 1, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 1, 2, 0, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1)"
80,,"(1, 0, 2, 1, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 0, 2, 1, 0, 1, 2, 2, 1)"
81,5,"(0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 1, 2, 2, 0, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 1)"
82,5,"(1, 0, 1, 1, 0, 2, 1, 0, 1, 2, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 2, 2, 1, 1, 0, 0, 2, 1, 2, 2, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1)"
83,4,"(1, 1, 1, 1, 0, 2, 0, 0, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 0, 0, 0, 2, 0, 2, 0, 2, 1, 2, 0, 2, 0, 1)"
84,5,"(1, 0, 1, 1, 2, 1, 1, 2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 2, 2, 0, 1)"
85,5,"(1, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 1, 2, 1, 2, 2, 0, 1, 1, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 1, 1, 2, 2, 2, 2, 0, 1, 0, 2, 0, 0, 1, 2, 1, 2, 1)"
86,4,"(1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 1)"
87,,"(1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 2, 0, 0, 2, 2, 1, 0, 2, 2, 1, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 2, 1, 2, 0, 1, 2, 2, 1)"
88,3,"(1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 1, 0, 2, 2, 2, 2, 0, 2, 2, 0, 1, 0, 2, 0, 2, 0, 1, 1)"
89,5,"(1, 1, 1, 2, 0, 1, 1, 2, 0, 0, 1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 1)"
90,5,"(0, 1, 1, 2, 1, 1, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1, 2, 1, 1, 0, 1, 2, 2, 1, 2, 0, 2, 2, 0, 2, 1, 0, 0, 2, 0, 2, 0, 1, 0, 1, 2, 2, 1, 2, 0, 0, 2, 1, 1, 1)"
91,2,"(0, 1, 2, 1, 1, 2, 2, 0, 2, 1, 1, 2, 2, 1, 0, 0, 2, 2, 2, 2, 0, 1, 2, 1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 1, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1)"
92,1,"(0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 1)"
93,5,"(1, 1, 0, 1, 2, 2, 0, 1, 1, 0, 1, 2, 0, 1, 0, 0, 2, 0, 0, 2, 1, 2, 0, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 0, 0, 1, 0, 2, 1, 1, 2, 2, 0, 0, 1, 1, 2, 1)"
94,,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 1, 2, 0, 1, 2, 0, 2, 0, 1, 1)"
95,0,"(1, 0, 1, 1, 1, 1, 2, 0, 1, 2, 0, 2, 2, 2, 2, 0, 0, 1, 0, 1, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 2, 0, 0, 2, 1, 0, 1, 1, 2, 1, 0, 0, 2, 2, 2, 1)"
