game_n,winner,turn_outcome
42,1,"(1, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 2, 0, 0, 1, 2, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1)"
43,1,"(0, 1, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 2, 1, 0, 2, 2, 2, 2, 0, 1, 1)"
44,1,"(1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1)"
45,1,"(1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 0, 1, 2, 0, 1, 1)"
46,1,"(1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 2, 0, 1)"
47,0,"(1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 2, 0, 0, 1, 1, 2, 1, 0, 1)"
48,0,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1)"
49,0,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1)"
50,1,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 0, 1)"
51,0,"(1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 1)"
52,0,"(1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 2, 0, 1)"
53,0,"(0, 1, 2, 1, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1)"
54,1,"(0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1)"
55,0,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1)"
56,1,"(1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1)"
57,0,"(1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1)"
58,1,"(1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1)"
59,0,"(1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1)"
60,1,"(1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1)"
61,0,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1)"
62,0,"(1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 2, 0, 1, 1, 1, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1)"
63,1,"(1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1)"
64,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 2, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
65,1,"(1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 2, 0, 1, 0, 1)"
66,1,"(1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1)"
67,1,"(1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1)"
68,0,"(0, 1, 2, 1, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1)"
69,1,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1)"
70,1,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 1)"
71,1,"(1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1)"
72,1,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1)"
73,1,"(1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 1, 0, 1)"
74,1,"(1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1)"
75,0,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1)"
76,0,"(1, 2, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1)"
77,1,"(1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1)"
78,1,"(1, 1, 2, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 1)"
79,0,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 2, 2, 0, 2, 0, 0, 1)"
80,0,"(1, 1, 0, 1, 2, 2, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 1)"
81,1,"(0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 2, 1, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 1, 0, 2, 2, 0, 2, 0, 1, 1)"
82,1,"(1, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1)"
83,0,"(0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 1, 2, 1, 1, 1)"
84,1,"(1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 1)"
85,1,"(1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1)"
86,0,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2, 1, 0, 1, 1, 0, 2, 0, 1, 1, 1)"
87,0,"(0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 2, 1)"
88,1,"(1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1)"
89,1,"(1, 1, 1, 1, 1, 2, 0, 1, 2, 2, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 2, 1, 1)"
90,1,"(1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 1)"
91,0,"(1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 0, 1)"
92,1,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 2, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1)"
93,1,"(1, 2, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 1)"
94,0,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1)"
95,0,"(1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1)"
96,1,"(0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1)"
97,0,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 1)"
98,1,"(1, 0, 1, 2, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 1)"
99,1,"(1, 1, 2, 0, 1, 1, 0, 2, 2, 2, 0, 1, 2, 2, 1, 1, 1, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 1, 1, 1, 0, 1, 2, 1, 1)"
