game_n,winner,turn_outcome
11,0,"(1, 1, 1, 2, 0, 0, 1, 0, 2, 1, 1, 2, 0, 2, 2, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 2, 1)"
12,,"(0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 2, 1, 2, 1, 1, 2, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 0, 2, 2, 2, 0, 0, 1, 0, 1)"
13,,"(0, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1)"
14,1,"(0, 1, 1, 1, 1, 2, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 0, 1, 2, 0, 0, 2, 2, 1)"
15,5,"(1, 1, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 2, 1, 1, 2, 1, 0, 2, 2, 1, 2, 2, 2, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 2, 2, 2, 0, 1, 2, 0, 2, 0, 1, 0, 1)"
16,1,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 1, 0, 1)"
17,4,"(1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 2, 2, 0, 2, 1, 1, 2, 0, 0, 0, 2, 0, 1, 1, 1, 2, 2, 0, 0, 2, 1, 2, 2, 2, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1)"
18,2,"(1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 0, 2, 1, 0, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 0, 1)"
19,3,"(0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 2, 2, 1, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 1, 1, 2, 1, 0, 2, 1)"
20,,"(1, 0, 1, 1, 2, 1, 0, 2, 2, 2, 0, 1, 2, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 1)"
21,4,"(1, 1, 1, 2, 2, 1, 0, 1, 2, 0, 2, 1, 1, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 0, 2, 0, 1, 2, 2, 2, 0, 1, 1, 0, 1, 1)"
22,0,"(0, 1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 2, 1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1)"
23,5,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 2, 2, 1, 1, 0, 2, 1, 2, 0, 1, 2, 2, 1, 1, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1)"
24,3,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 1, 2, 1, 0, 1, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 1, 1, 0, 0, 2, 2, 1, 1)"
25,3,"(0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 1, 0, 2, 1, 1, 2, 0, 2, 1, 0, 1, 2, 2, 2, 1, 2, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 2, 1)"
26,1,"(1, 0, 1, 1, 1, 1, 2, 0, 1, 2, 0, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 0, 1)"
27,4,"(1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 2, 1, 1, 1, 0, 2, 2, 2, 0, 1, 2, 0, 2, 0, 2, 1, 2, 0, 1, 2, 0, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 0, 1)"
28,0,"(1, 0, 1, 1, 1, 2, 1, 2, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 0, 1)"
29,3,"(1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 2, 1, 2, 2, 2, 0, 2, 0, 1, 1)"
30,4,"(0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 0, 0, 2, 1, 1, 1, 1, 2, 0, 2, 1, 2, 1, 1, 0, 0, 0, 2, 1, 2, 0, 1, 2, 0, 1)"
31,3,"(1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 1)"
32,4,"(1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 1)"
33,0,"(1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 1)"
34,3,"(0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 0, 1, 2, 1, 1, 0, 1, 0, 0, 2, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 1, 1, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 2, 1)"
35,3,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1)"
36,5,"(1, 1, 2, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 2, 2, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 1, 0, 2, 2, 1, 0, 2, 2, 0, 2, 2, 0, 2, 2, 1)"
37,3,"(1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 2, 1)"
38,3,"(1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 1, 0, 1)"
39,2,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 2, 1)"
40,1,"(0, 1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 2, 2, 1, 1, 1, 1, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 0, 0, 0, 0, 2, 1, 1, 2, 0, 1, 2, 0, 2, 1, 1)"
41,1,"(1, 2, 2, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 2, 1, 0, 2, 0, 1, 0, 2, 2, 2, 2, 2, 0, 1, 2, 1, 2, 0, 0, 2, 0, 1, 0, 2, 1, 2, 1, 2, 0, 2, 1, 2, 2, 0, 1, 2, 0, 0, 1)"
42,1,"(1, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 1)"
43,2,"(1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 2, 0, 2, 0, 2, 1, 2, 1, 2, 0, 2, 0, 0, 2, 1, 2, 2, 2, 0, 2, 2, 0, 2, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1)"
44,0,"(1, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 1, 2, 1, 2, 2, 0, 1, 2, 2, 1, 0, 1, 0, 1, 2, 0, 0, 2, 1, 0, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 1, 1, 2, 2, 1)"
45,0,"(0, 1, 1, 1, 1, 2, 1, 0, 2, 0, 0, 0, 1, 0, 1, 1, 2, 2, 2, 0, 2, 1, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 0, 0, 0, 2, 1)"
46,2,"(0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 2, 2, 2, 2, 1, 0, 0, 1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 2, 1, 2, 1, 1, 1, 0, 1, 2, 1, 1, 2, 2, 1)"
47,2,"(1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 0, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 0, 1)"
48,,"(1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 2, 1, 1, 2, 1, 2, 0, 0, 0, 1, 0, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1)"
49,,"(1, 1, 0, 1, 2, 1, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 2, 1, 0, 2, 2, 0, 2, 0, 2, 2, 1, 2, 2, 2, 0, 0, 1, 0, 2, 1, 2, 0, 2, 2, 1, 2, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 1, 1)"
50,5,"(1, 0, 1, 0, 1, 2, 2, 2, 2, 2, 0, 1, 1, 2, 2, 2, 1, 0, 2, 2, 0, 1, 2, 2, 0, 2, 0, 1, 0, 2, 0, 2, 1, 2, 2, 2, 0, 1, 1, 0, 2, 1, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 1)"
51,,"(1, 1, 1, 0, 2, 1, 2, 1, 2, 2, 2, 0, 1, 1, 2, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 1)"
52,1,"(0, 1, 1, 1, 1, 2, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1)"
53,4,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 0, 2, 1, 1, 2, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1)"
54,2,"(1, 2, 1, 2, 0, 1, 2, 1, 0, 1, 2, 2, 1, 1, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 0, 2, 1)"
55,4,"(0, 1, 1, 2, 0, 2, 0, 0, 0, 1, 1, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 0, 1, 2, 2, 2, 2, 1)"
56,3,"(1, 2, 2, 1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 2, 0, 1, 0, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 1)"
57,2,"(1, 1, 0, 0, 0, 2, 1, 0, 1, 2, 0, 1, 1, 2, 2, 0, 1, 0, 2, 2, 0, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 2, 1, 0, 2, 0, 0, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1)"
58,2,"(1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 0, 2, 0, 2, 2, 1, 0, 1, 2, 2, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1)"
59,5,"(1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 0, 2, 1, 2, 0, 1, 2, 1, 2, 0, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 2, 0, 1)"
60,4,"(1, 0, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 1, 0, 2, 2, 0, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 2, 0, 1, 2, 2, 0, 0, 2, 2, 0, 1)"
61,,"(1, 1, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1)"
62,1,"(0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 2, 1, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 2, 2, 1, 1, 2, 1)"
63,,"(1, 2, 0, 2, 0, 1, 2, 1, 2, 2, 1, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 2, 0, 1, 2, 0, 2, 1, 2, 0, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1)"
64,0,"(1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 1, 0, 0, 2, 2, 1, 2, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1)"
65,5,"(1, 0, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 0, 2, 0, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 0, 0, 1, 2, 2, 0, 1, 2, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 0, 2, 1)"
66,0,"(0, 1, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 1, 0, 2, 1, 2, 2, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 2, 2, 1, 0, 1, 1, 2, 1)"
67,5,"(1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 1, 0, 2, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 2, 1)"
68,0,"(1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2, 1, 2, 2, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 2, 2, 1, 2, 0, 1, 1, 0, 0, 1)"
69,0,"(1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 0, 0, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1)"
70,3,"(1, 1, 0, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 0, 2, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 2, 0, 0, 0, 2, 1, 1, 1)"
71,3,"(1, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 2, 0, 0, 1, 2, 2, 0, 1)"
72,0,"(0, 1, 1, 2, 0, 1, 0, 1, 0, 2, 0, 0, 0, 2, 2, 1, 2, 0, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 2, 2, 2, 1, 1, 2, 0, 1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1)"
73,2,"(1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 2, 0, 0, 2, 2, 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 0, 2, 2, 0, 0, 0, 1)"
74,0,"(1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 0, 1, 2, 0, 2, 1, 2, 1, 2, 1)"
75,4,"(1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 2, 1, 0, 2, 2, 0, 1)"
76,5,"(1, 0, 0, 2, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1)"
77,2,"(1, 1, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 2, 2, 2, 2, 0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 2, 2, 2, 1)"
78,5,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 1, 1)"
79,,"(1, 1, 2, 1, 0, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 1, 1)"
80,5,"(0, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 2, 1, 2, 2, 2, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 1, 0, 0, 1)"
81,3,"(1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 0, 2, 0, 1, 2, 1, 2, 2, 2, 0, 2, 0, 1, 1, 2, 0, 0, 1, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0, 0, 0, 1, 1)"
82,0,"(1, 0, 0, 1, 0, 1, 2, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 1, 0, 1, 2, 0, 0, 2, 0, 1, 1, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 2, 2, 2, 0, 0, 2, 1, 0, 1, 0, 1)"
83,5,"(1, 0, 2, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 1, 1, 2, 0, 0, 2, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 2, 0, 1, 2, 2, 1)"
84,4,"(1, 1, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 2, 2, 1, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 2, 1, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 2, 1)"
85,3,"(0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 2, 0, 2, 1, 1, 0, 2, 2, 2, 2, 0, 1, 0, 2, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 1, 1)"
86,2,"(0, 1, 1, 1, 2, 0, 0, 2, 2, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1, 1, 2, 2, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1, 1, 2, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 1)"
87,,"(0, 1, 0, 1, 0, 1, 1, 0, 2, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 2, 0, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1)"
88,3,"(1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 1, 2, 2, 2, 0, 0, 1, 0, 2, 0, 2, 0, 1)"
89,0,"(1, 1, 1, 2, 0, 1, 2, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1)"
90,0,"(1, 0, 1, 2, 1, 2, 1, 2, 0, 1, 2, 0, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 0, 2, 0, 1, 1, 0, 0, 2, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1)"
91,1,"(0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 1, 1, 0, 2, 2, 0, 2, 2, 1, 2, 1, 2, 0, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1)"
92,5,"(0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 0, 0, 2, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 0, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 2, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 2, 0, 1, 1)"
93,4,"(0, 1, 2, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 1, 2, 1, 2, 1, 2, 0, 0, 1)"
94,,"(1, 0, 1, 0, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 2, 0, 2, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 1, 0, 2, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 1)"
95,4,"(1, 1, 1, 0, 2, 2, 1, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 1, 1, 2, 2, 0, 2, 1)"
