game_n,winner,turn_outcome
43,1,"(1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 2, 1)"
44,0,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1)"
45,1,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 2, 1)"
46,,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 0, 1, 1, 0, 2, 1, 1, 2, 2, 1, 1)"
47,0,"(1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1)"
48,1,"(1, 2, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1)"
49,0,"(1, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1)"
50,1,"(0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1)"
51,0,"(1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 1)"
52,0,"(0, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 2, 1, 0, 1, 1)"
53,1,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1)"
54,1,"(1, 0, 0, 1, 2, 1, 1, 1, 2, 2, 0, 1, 2, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 1, 1, 0, 0, 2, 1)"
55,1,"(0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1)"
56,0,"(1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 2, 1)"
57,,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1)"
58,,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1)"
59,0,"(0, 1, 2, 0, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1)"
60,1,"(0, 1, 2, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1)"
61,1,"(1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1)"
62,1,"(1, 0, 0, 1, 2, 0, 1, 2, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 2, 1)"
63,0,"(1, 0, 1, 2, 2, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 1, 1)"
64,0,"(1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1)"
65,0,"(1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 1)"
66,1,"(1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1)"
67,1,"(1, 2, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1, 1, 0, 1)"
68,1,"(1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2, 1, 2, 1)"
69,1,"(1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
70,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 1, 1)"
71,0,"(1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 0, 1, 1, 2, 0, 0, 1, 1, 2, 0, 2, 1)"
72,1,"(1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1)"
73,0,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 2, 0, 1, 0, 1, 1)"
74,0,"(1, 0, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1)"
75,1,"(1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 1, 1, 2, 2, 2, 1, 2, 0, 0, 1)"
76,1,"(1, 1, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1)"
77,0,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1)"
78,1,"(1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 0, 2, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1)"
79,0,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1)"
80,1,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1)"
81,1,"(1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 1)"
82,0,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1)"
83,0,"(0, 0, 1, 1, 1, 1, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 0, 1, 1, 2, 2, 1, 0, 1, 0, 1)"
84,1,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 2, 2, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 1)"
85,1,"(1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
86,0,"(1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1)"
87,1,"(0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1)"
88,0,"(1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1)"
89,1,"(1, 2, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 2, 0, 1)"
90,,"(0, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1)"
91,1,"(1, 0, 1, 1, 0, 0, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1)"
92,0,"(1, 1, 1, 1, 0, 1, 2, 0, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1)"
93,0,"(0, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1)"
94,0,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 2, 0, 1)"
95,0,"(1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 2, 0, 0, 1)"
96,0,"(1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1)"
97,1,"(0, 1, 1, 0, 1, 2, 2, 1, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1)"
98,1,"(1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 2, 1, 1)"
99,1,"(1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 1)"
