game_n,winner,turn_outcome
10,1,"(1, 2, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 0, 2, 1, 1, 0, 1)"
11,,"(1, 2, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1)"
12,2,"(0, 1, 2, 1, 1, 2, 2, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 2, 2, 0, 1, 0, 2, 1, 0, 2, 2, 0, 0, 0, 0, 1)"
13,0,"(1, 0, 1, 1, 0, 2, 1, 1, 1, 2, 0, 0, 2, 1, 2, 0, 2, 0, 1, 2, 1, 2, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 1, 1, 0, 2, 1, 2, 1)"
14,2,"(0, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2, 2, 0, 1, 2, 2, 2, 1, 1, 0, 0, 2, 0, 0, 2, 1, 2, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1)"
15,3,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 2, 2, 0, 1, 2, 0, 0, 2, 1, 1, 0, 0, 0, 1, 2, 1, 2, 2, 2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 1)"
16,4,"(1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1)"
17,0,"(1, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 0, 0, 1, 1, 2, 2, 2, 2, 0, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 2, 0, 0, 2, 2, 0, 1, 2, 1, 0, 0, 0, 0, 1)"
18,5,"(1, 0, 1, 1, 2, 1, 2, 1, 2, 1, 0, 1, 1, 2, 1, 1, 0, 2, 2, 0, 0, 2, 0, 1, 1, 0, 0, 1, 2, 2, 1, 2, 2, 0, 1, 2, 1)"
19,1,"(1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 0, 0, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 1)"
20,,"(1, 1, 1, 0, 2, 1, 2, 0, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 0, 0, 1, 0, 1, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 1, 2, 0, 0, 0, 2, 0, 1)"
21,4,"(0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 2, 1, 1, 2, 1)"
22,4,"(1, 1, 2, 0, 0, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 1, 0, 0, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1)"
23,5,"(1, 1, 2, 0, 1, 1, 1, 2, 0, 2, 2, 0, 1, 2, 0, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 2, 2, 0, 1, 1, 2, 1, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1)"
24,,"(1, 0, 1, 1, 1, 0, 2, 0, 2, 1, 0, 2, 2, 0, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 1, 2, 0, 0, 2, 2, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1)"
25,,"(1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1)"
26,0,"(1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 0, 0, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 2, 0, 2, 0, 1)"
27,2,"(0, 1, 2, 1, 1, 2, 1, 0, 2, 2, 1, 1, 0, 2, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 1, 1)"
28,2,"(1, 0, 1, 1, 2, 2, 0, 1, 2, 0, 0, 1, 1, 2, 1, 0, 1, 2, 0, 0, 2, 2, 0, 1, 2, 2, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 2, 0, 0, 2, 1)"
29,3,"(0, 1, 1, 0, 1, 2, 1, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1)"
30,3,"(1, 1, 2, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 2, 0, 0, 2, 1, 2, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 0, 1)"
31,4,"(1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0, 0, 2, 2, 2, 1, 2, 0, 2, 0, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1)"
32,0,"(1, 1, 0, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 1, 2, 0, 1, 0, 0, 1, 1, 2, 1)"
33,3,"(0, 0, 1, 1, 0, 1, 2, 0, 1, 2, 0, 2, 2, 0, 0, 1, 0, 1, 2, 0, 2, 1, 2, 1, 0, 2, 2, 0, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 1, 2, 0, 2, 1, 2, 2, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1)"
34,4,"(0, 1, 1, 0, 1, 1, 0, 1, 2, 0, 2, 2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2, 1)"
35,4,"(0, 1, 1, 0, 2, 2, 2, 2, 0, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 2, 2, 0, 2, 2, 2, 2, 0, 0, 1)"
36,5,"(1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 0, 0, 2, 2, 1, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 2, 2, 1, 2, 2, 1, 2, 0, 1)"
37,,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 2, 2, 2, 1, 1, 1, 2, 0, 0, 2, 0, 0, 1, 2, 2, 2, 2, 1)"
38,3,"(0, 1, 1, 2, 1, 0, 1, 2, 2, 2, 1, 0, 2, 2, 1, 2, 0, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 1, 0, 2, 1, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 1)"
39,1,"(0, 1, 1, 2, 1, 2, 0, 1, 1, 2, 0, 0, 0, 2, 2, 1, 0, 2, 2, 1, 1, 2, 0, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 0, 2, 1, 1, 2, 2, 1)"
40,2,"(0, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 1, 0, 2, 1, 1, 2, 0, 1, 2, 1, 2, 2, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1)"
41,0,"(0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 0, 1)"
42,1,"(0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 1, 2, 2, 2, 0, 1, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 2, 1, 0, 0, 0, 2, 2, 1)"
43,0,"(1, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 0, 1, 2, 2, 1, 1, 2, 0, 0, 2, 0, 1, 0, 2, 2, 1)"
44,0,"(1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 0, 0, 2, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 0, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 1)"
45,,"(0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 1, 1)"
46,1,"(0, 0, 1, 1, 2, 1, 1, 2, 2, 0, 2, 0, 1, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 2, 2, 0, 2, 1)"
47,,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 2, 0, 1)"
48,4,"(1, 1, 2, 0, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 2, 0, 2, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 2, 1)"
49,,"(1, 2, 1, 2, 2, 0, 0, 2, 1, 0, 1, 0, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 1, 0, 0, 1)"
50,,"(1, 2, 1, 2, 1, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1)"
51,1,"(1, 2, 2, 1, 1, 1, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 2, 0, 1, 0, 2, 2, 1, 0, 0, 0, 2, 0, 1)"
52,0,"(1, 1, 2, 0, 0, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1, 2, 0, 2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 2, 2, 1, 0, 0, 2, 2, 1)"
53,3,"(1, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 0, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 1, 1, 2, 2, 0, 2, 2, 2, 0, 1)"
54,0,"(1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 1)"
55,0,"(0, 0, 1, 2, 0, 0, 1, 2, 2, 1, 0, 1, 1, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 1, 2, 2, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1)"
56,3,"(1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 0, 0, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 0, 2, 1)"
57,0,"(1, 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 2, 1, 0, 2, 2, 0, 1, 0, 2, 1, 0, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 2, 0, 0, 2, 1)"
58,5,"(1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 1, 0, 0, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 0, 2, 0, 2, 0, 1, 0, 0, 2, 1, 2, 2, 1, 1, 2, 1)"
59,3,"(1, 1, 1, 0, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 2, 1, 0, 1)"
60,2,"(1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 2, 1, 1, 0, 0, 0, 1, 1)"
61,2,"(0, 1, 1, 2, 1, 1, 2, 1, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 2, 0, 2, 2, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 0, 0, 2, 0, 2, 0, 1)"
62,3,"(1, 1, 0, 2, 2, 0, 1, 2, 1, 2, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1)"
63,0,"(1, 1, 0, 2, 1, 0, 0, 2, 0, 2, 0, 0, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 2, 1, 1, 2, 2, 1)"
64,1,"(0, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 2, 1, 1)"
65,1,"(1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 1, 1, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 1, 0, 2, 0, 2, 1, 2, 2, 0, 0, 1, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 0, 0, 1)"
66,0,"(1, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 0, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1)"
67,5,"(0, 1, 0, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 2, 0, 2, 1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 1, 1)"
68,,"(1, 1, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 1, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 1)"
69,0,"(1, 0, 1, 1, 0, 0, 2, 0, 2, 0, 0, 1, 2, 1, 2, 0, 0, 2, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 1, 2, 2, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 2, 0, 1)"
70,2,"(1, 1, 0, 0, 2, 0, 0, 1, 1, 2, 1, 0, 1, 2, 2, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 2, 1, 2, 1)"
71,2,"(1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1)"
72,0,"(1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 2, 0, 0, 2, 1, 1, 0, 1, 2, 1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 1)"
73,4,"(0, 1, 0, 2, 0, 0, 1, 2, 1, 1, 2, 2, 0, 1, 1, 1, 2, 0, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 2, 1, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 0, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1)"
74,0,"(0, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1, 2, 1, 0, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 1)"
75,,"(0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 1, 2, 1, 0, 1, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 2, 2, 0, 1)"
76,1,"(1, 2, 1, 0, 0, 1, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1, 1, 0, 0, 0, 1, 1, 2, 2, 0, 0, 1, 2, 1, 0, 2, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 2, 1, 2, 0, 2, 1)"
77,3,"(1, 1, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 0, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 0, 0, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 1, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 1)"
78,3,"(1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 1, 1, 1)"
79,5,"(1, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 2, 2, 0, 1, 2, 2, 1, 0, 2, 0, 2, 1)"
80,,"(1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 1, 1, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 1, 2, 1, 0, 0, 2, 1, 2, 1)"
81,3,"(1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 2, 2, 0, 0, 2, 1, 0, 1, 2, 2, 0, 1, 2, 2, 1, 2, 0, 2, 1, 1)"
82,1,"(1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 2, 2, 1, 0, 1, 1, 0, 1)"
83,5,"(1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 0, 0, 2, 0, 2, 1, 1, 2, 0, 1, 1, 0, 2, 1, 0, 2, 2, 0, 0, 0, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 0, 1)"
84,2,"(1, 1, 1, 2, 1, 2, 2, 0, 2, 1, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 1, 0, 1, 1, 2, 0, 2, 1, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 2, 1, 0, 2, 2, 1, 2, 2, 1, 0, 0, 1)"
85,3,"(1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 2, 1, 2, 0, 0, 0, 1, 2, 1, 0, 0, 2, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 2, 1)"
86,5,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1)"
87,5,"(1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 2, 0, 1, 1, 1, 2, 1, 0, 0, 2, 2, 0, 1)"
88,1,"(1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 2, 0, 2, 1, 2, 1, 1, 2, 1, 1, 2, 0, 0, 1, 2, 2, 1)"
89,0,"(0, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 1, 1, 2, 0, 1, 0, 2, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 1)"
90,1,"(1, 0, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 0, 0, 2, 2, 0, 1, 0, 2, 2, 2, 2, 0, 0, 1, 0, 2, 2, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 2, 1)"
91,3,"(1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 0, 2, 2, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 2, 1)"
92,,"(0, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 0, 1, 1, 1)"
93,3,"(1, 1, 1, 2, 2, 1, 0, 2, 2, 2, 1, 1, 0, 1, 2, 1, 0, 2, 0, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1)"
