game_n,winner,turn_outcome
17,,"(1, 1, 1, 1, 0, 0, 2, 2, 1, 0, 2, 1, 0, 1, 2, 1, 0, 1, 1, 2, 2, 2, 0, 2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 1, 2, 1, 1, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 1)"
18,2,"(1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 2, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1)"
19,4,"(1, 1, 1, 0, 0, 2, 1, 0, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 2, 2, 0, 2, 2, 2, 2, 2, 1, 2, 0, 0, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 1, 0, 2, 2, 1, 0, 1)"
20,6,"(1, 0, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 2, 2, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 0, 1, 2, 1, 2, 1, 0, 0, 0, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 2, 2, 0, 2, 0, 1)"
21,6,"(1, 1, 0, 1, 1, 0, 1, 2, 0, 1, 2, 0, 2, 2, 2, 1, 1, 0, 0, 2, 2, 2, 1, 2, 0, 0, 2, 1, 0, 0, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 2, 0, 1)"
22,6,"(1, 1, 2, 1, 0, 1, 2, 2, 2, 1, 2, 0, 1, 0, 2, 2, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 2, 0, 1, 2, 2, 1, 2, 2, 0, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1)"
23,6,"(0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1, 2, 0, 1, 2, 2, 0, 2, 2, 1, 1, 2, 2, 1, 0, 2, 1, 0, 0, 0, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 1)"
24,4,"(1, 1, 1, 0, 1, 0, 2, 2, 1, 0, 2, 0, 2, 2, 0, 1, 1, 2, 2, 0, 1, 1, 2, 2, 1, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 2, 0, 2, 0, 0, 1, 2, 2, 2, 0, 1, 2, 0, 1)"
25,,"(1, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 2, 2, 0, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 2, 2, 0, 1, 1, 2, 2, 2, 0, 2, 0, 0, 1, 2, 2, 1, 2, 1)"
26,6,"(1, 1, 2, 2, 0, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 2, 2, 0, 1, 0, 2, 0, 1, 0, 2, 2, 0, 0, 1, 2, 0, 2, 2, 2, 0, 1)"
27,1,"(1, 1, 0, 2, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 1)"
28,2,"(1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 0, 1, 2, 0, 1, 0, 0, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 0, 2, 1, 2, 0, 0, 2, 0, 1, 0, 1, 0, 2, 2, 2, 1, 0, 1, 2, 2, 0, 2, 1)"
29,6,"(0, 0, 0, 1, 2, 0, 1, 2, 1, 0, 1, 1, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 1, 1, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2, 2, 0, 0, 0, 1, 2, 2, 0, 2, 2, 1, 2, 1, 1, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 1, 0, 2, 0, 0, 2, 2, 1)"
30,1,"(1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 2, 2, 0, 2, 1, 0, 2, 1, 1, 2, 0, 1, 0, 0, 0, 0, 2, 1, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 0, 1, 0, 2, 0, 1, 1, 2, 0, 2, 2, 1, 1)"
31,1,"(1, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 0, 0, 2, 1)"
32,5,"(0, 1, 0, 1, 2, 1, 0, 2, 1, 0, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 1, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 1)"
33,6,"(1, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1, 0, 0, 1, 2, 2, 0, 2, 2, 1, 0, 0, 0, 0, 1)"
34,4,"(1, 0, 1, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 1, 0, 1, 1, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1, 2, 1, 0, 1, 2, 0, 2, 1, 0, 1)"
35,5,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 2, 0, 2, 1, 2, 1)"
36,0,"(1, 1, 2, 1, 0, 1, 2, 1, 0, 1, 0, 2, 0, 0, 2, 0, 1, 2, 1, 0, 2, 0, 2, 0, 2, 1, 0, 1, 2, 1, 2, 2, 0, 1, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 0, 2, 2, 0, 0, 0, 1)"
37,2,"(1, 1, 2, 1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 1, 0, 2, 0, 2, 2, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1)"
38,0,"(1, 0, 1, 0, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 1)"
39,5,"(1, 1, 1, 0, 1, 1, 0, 1, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 0, 2, 0, 2, 1, 2, 0, 0, 0, 2, 1, 0, 2, 0, 2, 1, 2, 1)"
40,4,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 0, 0, 0, 2, 0, 0, 1, 1)"
41,0,"(1, 1, 2, 2, 2, 1, 0, 1, 0, 0, 1, 1, 2, 2, 1, 1, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1)"
42,2,"(0, 1, 1, 2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 0, 1, 0, 1, 2, 0, 1, 2, 1, 0, 0, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 1, 1)"
43,3,"(1, 2, 1, 1, 2, 2, 1, 0, 2, 1, 0, 2, 0, 1, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 1)"
44,5,"(0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 0, 2, 2, 0, 2, 1, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 1, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 1, 2, 0, 2, 2, 1, 2, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 1)"
45,1,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 0, 2, 1, 2, 1, 0, 2, 2, 0, 2, 1, 0, 0, 0, 2, 2, 0, 2, 1, 1, 2, 2, 0, 1, 2, 2, 0, 0, 0, 1, 2, 1, 0, 0, 1)"
46,3,"(1, 1, 1, 0, 1, 2, 2, 2, 0, 2, 2, 0, 0, 0, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 1)"
47,6,"(1, 1, 2, 0, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 0, 1, 0, 0, 2, 0, 0, 1, 1, 2, 1, 2, 1, 1, 2, 1, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 2, 2, 1)"
48,3,"(0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 1, 2, 0, 0, 0, 2, 2, 2, 1)"
49,3,"(1, 1, 1, 1, 2, 0, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 0, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 2, 0, 2, 0, 1, 0, 0, 1)"
50,,"(0, 0, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 2, 0, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 1, 1, 0, 2, 2, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1)"
51,1,"(1, 1, 0, 1, 2, 2, 1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 2, 0, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 0, 0, 0, 2, 0, 1, 0, 2, 2, 1, 2, 1, 2, 0, 0, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 1)"
52,2,"(1, 1, 1, 2, 2, 2, 1, 2, 0, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2, 0, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 1, 1, 2, 0, 1)"
53,6,"(1, 1, 0, 1, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 2, 1, 2, 2, 1, 2, 0, 1, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 1, 0, 1)"
54,,"(1, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 1)"
55,3,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 2, 0, 2, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 0, 2, 1, 2, 0, 1)"
56,0,"(1, 0, 0, 1, 1, 2, 0, 1, 2, 1, 2, 2, 2, 0, 2, 0, 0, 1, 2, 0, 0, 2, 0, 2, 1, 0, 0, 1, 2, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 0, 2, 1, 1)"
57,1,"(1, 0, 2, 1, 2, 2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 0, 0, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1)"
58,,"(0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 2, 1, 2, 0, 0, 2, 0, 2, 1, 2, 2, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 0, 1, 2, 1, 0, 2, 2, 0, 2, 0, 2, 2, 1)"
59,5,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 0, 1, 0, 1, 2, 0, 1, 2, 0, 2, 0, 2, 0, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 0, 2, 0, 0, 2, 1, 2, 2, 2, 1)"
60,0,"(1, 1, 0, 2, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 0, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 1)"
61,6,"(1, 0, 1, 0, 0, 0, 2, 1, 2, 2, 2, 1, 1, 0, 0, 2, 0, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 1, 0, 2, 0, 2, 0, 0, 1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 1)"
62,6,"(1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 2, 2, 1, 0, 0, 0, 0, 2, 2, 2, 2, 0, 1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1)"
63,1,"(0, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 1, 2, 2, 2, 0, 0, 2, 1, 1)"
64,4,"(1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1)"
65,2,"(0, 1, 2, 1, 0, 1, 0, 2, 1, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2, 1, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2, 0, 0, 0, 2, 1, 2, 0, 0, 2, 1, 2, 2, 2, 1, 0, 0, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 1, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 1)"
66,,"(1, 1, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 2, 1, 2, 0, 0, 2, 1, 1, 1, 2, 2, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 2, 1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 1, 2, 1)"
67,1,"(0, 1, 0, 2, 0, 2, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 2, 0, 1, 2, 1)"
68,,"(1, 1, 0, 2, 1, 2, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 2, 2, 1, 1, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 2, 2, 2, 0, 0, 0, 1)"
69,5,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 1, 1, 2, 0, 2, 2, 1)"
70,2,"(1, 1, 0, 1, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 2, 0, 2, 1, 0, 0, 0, 0, 1, 1)"
71,2,"(1, 1, 2, 0, 2, 2, 2, 2, 1, 2, 1, 0, 2, 2, 2, 1, 1, 0, 2, 1, 1, 2, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 0, 2, 1, 2, 0, 2, 2, 0, 1, 1, 2, 2, 1, 1)"
72,0,"(1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 2, 0, 2, 1, 0, 1, 2, 2, 1, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 1)"
73,,"(1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 2, 2, 2, 1, 1, 0, 0, 2, 0, 1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 1)"
74,2,"(1, 1, 1, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 2, 0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1)"
75,4,"(0, 1, 2, 0, 1, 1, 0, 0, 2, 1, 2, 1, 1, 0, 0, 0, 2, 1, 0, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 2, 2, 1, 0, 2, 2, 1)"
76,5,"(0, 1, 0, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 0, 0, 1, 0, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1)"
77,2,"(1, 0, 2, 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 1, 1, 2, 0, 1, 2, 1, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 1, 0, 2, 0, 2, 0, 2, 2, 0, 2, 1, 0, 0, 1, 2, 1, 1)"
78,1,"(1, 0, 1, 1, 0, 1, 2, 2, 2, 0, 1, 2, 2, 1, 2, 2, 2, 0, 0, 0, 2, 0, 1, 2, 1, 2, 0, 2, 2, 1, 1, 0, 1, 2, 2, 2, 2, 2, 0, 1, 1, 2, 2, 0, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 1)"
79,5,"(1, 1, 1, 0, 2, 0, 0, 2, 2, 2, 2, 1, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1, 1, 2, 2, 0, 1, 2, 2, 2, 0, 1, 0, 0, 2, 2, 1, 2, 0, 1, 1)"
80,4,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 2, 1, 2, 2, 1, 2, 1, 2, 0, 2, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 2, 0, 0, 0, 2, 0, 1, 1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1)"
81,1,"(1, 2, 1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 0, 1, 2, 2, 2, 2, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1)"
82,6,"(1, 0, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 2, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 1)"
83,6,"(1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 1, 0, 2, 2, 0, 1, 2, 1, 2, 0, 2, 1, 2, 2, 2, 2, 1, 2, 0, 0, 2, 0, 1, 1, 2, 0, 0, 2, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1)"
84,6,"(0, 1, 1, 1, 2, 0, 2, 2, 1, 1, 0, 0, 2, 2, 1, 2, 0, 2, 0, 2, 1, 2, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 2, 1, 0, 2, 1, 0, 2, 2, 0, 1, 0, 1, 0, 0, 1, 1)"
85,,"(1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 1, 2, 0, 1, 2, 1, 0, 1, 0, 0, 2, 0, 1, 2, 2, 1, 2, 1)"
