game_n,winner,turn_outcome
20,0,"(1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 1, 1, 2, 1)"
21,1,"(1, 0, 2, 0, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 2, 1, 0, 0, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 1)"
22,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 1, 2, 1, 1, 0, 2, 1)"
23,3,"(1, 0, 0, 2, 1, 2, 1, 0, 0, 1, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 1, 1, 2, 2, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 2, 2, 0, 0, 1, 1, 2, 2, 2, 1, 0, 2, 2, 0, 1)"
24,0,"(1, 0, 1, 1, 1, 1, 2, 2, 1, 0, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1)"
25,1,"(1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 0, 0, 2, 0, 1)"
26,2,"(0, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1)"
27,1,"(1, 1, 0, 0, 1, 2, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 2, 2, 1, 0, 0, 0, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 2, 1)"
28,0,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 1, 2, 1, 2, 1, 2, 1)"
29,0,"(1, 1, 0, 2, 1, 0, 1, 0, 1, 2, 0, 2, 1, 0, 1, 2, 1, 0, 0, 2, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1)"
30,0,"(1, 1, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1)"
31,1,"(1, 1, 2, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1)"
32,2,"(1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 2, 1, 1, 0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 1)"
33,2,"(1, 0, 2, 1, 2, 1, 0, 0, 1, 1, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1)"
34,3,"(1, 1, 0, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 2, 1, 0, 2, 1, 1, 1, 1, 1)"
35,2,"(1, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 2, 1, 0, 1)"
36,1,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 2, 1, 2, 0, 2, 1, 2, 0, 1)"
37,1,"(1, 1, 2, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 2, 1, 1, 2, 0, 0, 0, 1, 2, 1, 1, 2, 0, 1)"
38,0,"(0, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 0, 0, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1)"
39,1,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 0, 1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 0, 1)"
40,3,"(1, 2, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 0, 2, 0, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 0, 2, 1)"
41,,"(0, 1, 0, 1, 1, 0, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 2, 1, 2, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 2, 0, 0, 2, 2, 1)"
42,1,"(0, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1)"
43,0,"(1, 1, 0, 2, 2, 2, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 1, 0, 2, 0, 1, 2, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1)"
44,3,"(1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 0, 2, 2, 1, 0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 0, 0, 1, 2, 0, 0, 2, 0, 2, 1, 2, 1, 1, 2, 1)"
45,2,"(1, 0, 1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1)"
46,3,"(0, 1, 1, 1, 2, 1, 0, 2, 0, 1, 0, 0, 2, 1, 1, 1, 1, 1, 0, 2, 2, 1, 2, 1, 1, 2, 2, 1, 0, 0, 1, 1)"
47,1,"(0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 1)"
48,2,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 2, 1, 1, 1, 0, 1, 2, 0, 0, 0, 1)"
49,3,"(1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 1, 2, 2, 2, 1, 0, 1)"
50,1,"(0, 0, 1, 1, 2, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 0, 1, 2, 0, 2, 1, 0, 0, 1, 2, 1, 2, 2, 1)"
51,0,"(1, 2, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 1, 1, 2, 0, 0, 2, 2, 1)"
52,0,"(1, 0, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 2, 2, 1, 1, 0, 0, 0, 1, 0, 0, 1)"
53,,"(1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 0, 1, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 1)"
54,0,"(1, 1, 0, 1, 1, 1, 2, 0, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 0, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 2, 2, 1, 2, 0, 0, 0, 0, 1)"
55,2,"(1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 1, 0, 2, 0, 0, 2, 1, 2, 0, 0, 2, 0, 0, 1, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 0, 2, 1)"
56,3,"(0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 2, 2, 2, 1, 2, 0, 2, 2, 1, 0, 2, 1, 2, 0, 1, 0, 2, 0, 0, 1, 1, 1, 1)"
57,0,"(1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 0, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1)"
58,1,"(1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 2, 0, 1, 2, 2, 2, 2, 0, 0, 0, 1, 1, 1)"
59,2,"(1, 2, 0, 1, 0, 1, 1, 0, 2, 1, 2, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 0, 2, 1, 2, 0, 2, 0, 1)"
60,,"(0, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 1)"
61,2,"(1, 0, 0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1)"
62,2,"(1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 2, 2, 2, 0, 2, 1, 1)"
63,3,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 1, 1, 0, 2, 2, 1, 1, 0, 0, 1, 1, 2, 2, 1, 2, 1, 0, 1, 2, 2, 1)"
64,1,"(1, 1, 1, 2, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 0, 0, 1)"
65,2,"(1, 1, 2, 0, 0, 2, 0, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 1)"
66,3,"(0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 2, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 2, 0, 0, 2, 1, 2, 1)"
67,3,"(1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 2, 1, 0, 0, 0, 2, 0, 1)"
68,0,"(0, 1, 1, 0, 2, 0, 0, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 2, 0, 0, 1)"
69,0,"(0, 1, 1, 2, 2, 0, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 1, 2, 0, 2, 0, 1)"
70,0,"(1, 2, 0, 2, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 0, 0, 1, 0, 2, 0, 2, 2, 0, 1, 0, 0, 2, 1, 0, 2, 2, 2, 2, 0, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 1, 1)"
71,3,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0, 2, 1, 0, 1, 0, 2, 2, 0, 0, 0, 2, 0, 1, 1)"
72,0,"(1, 2, 0, 1, 0, 0, 1, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 2, 1, 1, 2, 1, 0, 1)"
73,3,"(1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 0, 2, 1, 1)"
74,3,"(1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 0, 1, 1, 2, 1, 0, 1, 2, 2, 0, 2, 1, 2, 2, 0, 0, 1, 1, 0, 0, 1, 1)"
75,0,"(1, 1, 1, 2, 1, 2, 2, 1, 1, 0, 1, 0, 2, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1)"
76,2,"(1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 2, 1, 0, 2, 2, 1, 1, 2, 2, 0, 1, 0, 2, 1, 2, 1)"
77,1,"(1, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 2, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 2, 1)"
78,,"(1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, 2, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 1, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 2, 2, 0, 1, 1, 2, 2, 0, 2, 1)"
79,3,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 2, 2, 0, 2, 0, 1, 0, 0, 1, 1)"
80,0,"(0, 0, 0, 1, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 2, 2, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 1, 1, 0, 1, 1, 0, 2, 0, 2, 1)"
81,2,"(1, 1, 1, 1, 2, 0, 0, 0, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 1)"
82,2,"(1, 2, 0, 0, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 2, 1, 0, 0, 1, 1, 2, 2, 2, 1)"
83,2,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1)"
84,1,"(1, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 1, 2, 0, 0, 1, 2, 1, 0, 0, 1, 0, 2, 2, 0, 1, 1, 0, 2, 0, 0, 1, 2, 1)"
85,2,"(1, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 1, 2, 1, 0, 2, 1)"
86,3,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 2, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 0, 1)"
87,,"(1, 1, 1, 1, 1, 0, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 2, 0, 0, 1, 2, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1)"
88,,"(0, 1, 2, 1, 0, 2, 0, 2, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 0, 0, 0, 2, 0, 1, 2, 2, 1, 0, 0, 0, 1)"
89,1,"(1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 0, 2, 0, 2, 2, 0, 1, 0, 1, 0, 0, 2, 0, 2, 1, 2, 1, 2, 1, 1, 0, 0, 0, 0, 1)"
90,,"(1, 0, 1, 2, 1, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 0, 2, 2, 0, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 1, 0, 1, 2, 0, 2, 2, 0, 2, 2, 1)"
91,3,"(1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 2, 0, 1, 1, 0, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 1)"
92,3,"(1, 1, 1, 0, 1, 0, 1, 2, 0, 2, 2, 1, 2, 1, 2, 2, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1, 0, 1, 1)"
93,2,"(1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 1, 2, 2, 2, 1, 0, 0, 0, 1)"
94,0,"(1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 2, 1, 1, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 1, 2, 1, 0, 1, 2, 2, 1)"
95,3,"(0, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 2, 2, 1, 0, 0, 0, 1, 1, 1)"
96,1,"(1, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1, 2, 0, 2, 2, 2, 0, 1, 2, 1, 0, 0, 1, 2, 2, 1, 0, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1)"
97,2,"(1, 0, 1, 0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 1)"
98,1,"(1, 0, 1, 2, 0, 0, 1, 0, 2, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0, 1, 0, 0, 2, 1, 0, 0, 1, 1, 2, 2, 0, 2, 1, 1, 1, 0, 0, 2, 0, 1, 2, 1)"
99,3,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 0, 2, 1, 1, 2, 0, 1, 1)"
