game_n,winner,turn_outcome
14,3,"(0, 1, 1, 1, 2, 1, 1, 2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 2, 2, 1, 1, 1, 0, 2, 1, 1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 2, 0, 2, 2, 1)"
15,1,"(1, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 2, 0, 1, 0, 2, 1, 2, 2, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 0, 0, 2, 1, 0, 2, 1, 1, 1)"
16,2,"(0, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 0, 1, 1, 1, 2, 2, 2, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 1)"
17,2,"(1, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 0, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 1)"
18,1,"(1, 1, 2, 2, 0, 2, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1, 2, 0, 1, 2, 1)"
19,3,"(1, 1, 2, 2, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 1, 0, 2, 2, 0, 2, 0, 1, 1, 2, 1, 1, 0, 1, 2, 2, 2, 1, 0, 2, 1, 1, 0, 1, 2, 2, 0, 0, 1)"
20,3,"(1, 0, 2, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 2, 1, 0, 1)"
21,2,"(1, 1, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 2, 2, 1, 1, 2, 0, 1, 1)"
22,3,"(1, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1)"
23,2,"(0, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1)"
24,3,"(0, 1, 1, 1, 1, 2, 0, 0, 1, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 1, 0, 2, 1, 0, 1)"
25,,"(1, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 1, 2, 0, 2, 1, 0, 2, 0, 0, 2, 1, 1)"
26,1,"(1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 0, 1)"
27,0,"(1, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1)"
28,1,"(1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 1)"
29,3,"(1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 2, 1, 0, 0, 2, 0, 1, 1, 2, 2, 0, 2, 1, 2, 1, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 2, 0, 1)"
30,1,"(1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 0, 2, 2, 1, 1, 0, 1, 2, 0, 0, 1)"
31,1,"(1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1)"
32,2,"(1, 0, 0, 1, 1, 0, 1, 2, 1, 0, 2, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 0, 0, 1, 2, 0, 2, 0, 1)"
33,0,"(1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 1, 1, 2, 1)"
34,3,"(1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 1, 2, 0, 1, 2, 2, 0, 2, 0, 1, 1)"
35,,"(1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 2, 2, 2, 1, 0, 1, 1, 0, 1, 2, 1, 0, 2, 0, 0, 2, 2, 0, 1)"
36,1,"(1, 1, 0, 1, 1, 1, 1, 2, 2, 1, 2, 1, 0, 1, 2, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 1, 1, 0, 2, 1, 1, 1)"
37,0,"(1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 2, 1)"
38,3,"(1, 1, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 2, 1, 2, 1, 2, 0, 2, 2, 0, 0, 1, 1, 1, 2, 1, 1, 1)"
39,,"(1, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 2, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 0, 0, 2, 1)"
40,2,"(1, 1, 0, 1, 2, 0, 1, 1, 1, 2, 1, 0, 1, 0, 2, 1, 0, 1, 1, 2, 2, 0, 1, 0, 2, 0, 0, 2, 2, 1, 1, 2, 2, 2, 2, 0, 1, 2, 2, 1)"
41,3,"(0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 2, 2, 0, 1, 1, 2, 2, 0, 1, 0, 1, 0, 0, 2, 2, 1, 1, 1, 1, 2, 2, 1, 0, 2, 2, 2, 1, 0, 1)"
42,0,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 1, 2, 2, 2, 1, 0, 0, 0, 2, 0, 2, 1, 2, 1)"
43,1,"(0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 2, 2, 0, 1, 2, 0, 2, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0, 1)"
44,3,"(1, 1, 2, 1, 1, 1, 0, 1, 2, 1, 0, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 0, 2, 1, 0, 2, 1, 2, 1, 2, 1, 1, 0, 2, 1)"
45,3,"(1, 2, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 2, 1, 1, 2, 0, 0, 1)"
46,3,"(0, 0, 1, 0, 1, 1, 0, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 1, 2, 1, 1)"
47,0,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 2, 2, 0, 0, 1, 1)"
48,3,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 2, 2, 0, 1, 1, 2, 2, 1, 0, 1, 2, 1)"
49,3,"(1, 2, 0, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1)"
50,1,"(1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 2, 0, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 2, 1, 2, 2, 0, 1)"
51,1,"(1, 0, 1, 0, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 2, 1, 0, 2, 0, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1)"
52,1,"(1, 1, 0, 1, 0, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 0, 1, 0, 1)"
53,0,"(1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 1, 1)"
54,0,"(1, 1, 0, 1, 1, 1, 2, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 2, 2, 1)"
55,3,"(1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1)"
56,3,"(1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1)"
57,1,"(1, 1, 1, 1, 2, 2, 2, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 1, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 1, 2, 1, 2, 2, 0, 1, 2, 1)"
58,1,"(1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 0, 2, 2, 0, 2, 1, 1, 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 0, 2, 2, 1, 1, 0, 1)"
59,0,"(1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 1, 2, 0, 2, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1)"
60,3,"(0, 1, 1, 2, 1, 2, 0, 1, 0, 1, 0, 2, 1, 2, 1, 1, 0, 0, 2, 2, 0, 1, 2, 1, 0, 0, 1, 1, 0, 2, 0, 1, 2, 1, 2, 1, 1)"
61,3,"(1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1)"
62,1,"(1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 0, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 2, 1)"
63,3,"(1, 1, 1, 2, 2, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 2, 1)"
64,0,"(1, 1, 0, 0, 2, 1, 1, 0, 2, 2, 1, 2, 2, 0, 0, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 2, 2, 2, 1, 2, 0, 1, 0, 0, 0, 2, 2, 0, 0, 2, 1)"
65,2,"(1, 0, 1, 0, 0, 0, 1, 1, 0, 2, 2, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 0, 1, 1)"
66,,"(1, 1, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 1, 2, 2, 0, 1, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 2, 2, 0, 1)"
67,2,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 2, 0, 1, 1)"
68,3,"(0, 1, 1, 1, 2, 0, 1, 0, 0, 2, 1, 1, 0, 0, 2, 1, 0, 2, 2, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 2, 2, 2, 0, 1, 0, 1)"
69,3,"(0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 2, 1, 1, 2, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 2, 1)"
70,1,"(1, 2, 1, 1, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1)"
71,0,"(1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 1, 2, 2, 0, 1, 2, 1, 0, 2, 1, 0, 1, 2, 1)"
72,2,"(1, 1, 2, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 2, 1, 0, 1, 2, 2, 0, 1, 0, 1, 1, 2, 2, 0, 1, 1)"
73,3,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1)"
74,2,"(1, 0, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 0, 1, 1, 2, 2, 0, 2, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1)"
75,1,"(1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1)"
76,,"(1, 1, 2, 0, 1, 2, 0, 2, 0, 2, 1, 0, 2, 1, 0, 2, 1, 1, 2, 1, 2, 0, 1, 1, 2, 2, 1, 0, 1, 1, 1, 2, 1, 1)"
77,0,"(0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 1, 0, 2, 0, 0, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 0, 0, 1)"
78,,"(1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 1, 0, 0, 1)"
79,0,"(1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 2, 2, 1, 1, 2, 0, 2, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 1)"
80,1,"(1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 1)"
81,3,"(1, 1, 1, 0, 1, 0, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 1, 2, 1, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1)"
82,0,"(1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 0, 1, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 1)"
83,3,"(1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1)"
84,,"(1, 0, 1, 0, 1, 1, 2, 1, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 1)"
85,,"(1, 0, 1, 1, 1, 0, 2, 0, 1, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 1, 2, 0, 1)"
86,3,"(0, 1, 0, 2, 1, 2, 2, 2, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 1, 1, 2, 1)"
87,0,"(0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 2, 2, 0, 2, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1)"
88,2,"(1, 0, 1, 1, 0, 2, 1, 0, 1, 2, 2, 0, 1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1)"
89,3,"(1, 1, 2, 0, 1, 0, 1, 2, 1, 2, 2, 2, 2, 1, 0, 2, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 2, 1, 0, 1, 1)"
90,2,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 1, 2, 1, 2, 1)"
91,0,"(0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 1, 1, 2, 2, 0, 0, 2, 2, 0, 0, 0, 1, 2, 2, 1)"
92,3,"(1, 0, 1, 1, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 1, 0, 0, 2, 1, 1, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 1, 1)"
93,,"(1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 0, 2, 1, 0, 1)"
94,3,"(1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1)"
95,0,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 0, 0, 1)"
96,2,"(0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 0, 1, 0, 2, 1, 2, 1, 1, 2, 0, 2, 1, 0, 1, 1, 0, 1, 2, 1, 1)"
97,2,"(1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 0, 0, 1)"
98,1,"(1, 1, 0, 1, 1, 1, 2, 0, 0, 2, 0, 1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 1)"
99,2,"(1, 1, 2, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 0, 1)"
