game_n,winner,turn_outcome
22,,"(1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 2, 1, 0, 1, 0, 2, 1, 0, 1, 1, 2, 0, 0, 1, 2, 1, 0, 2, 2, 0, 1, 1)"
23,2,"(1, 1, 0, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 0, 2, 1, 0, 2, 0, 2, 0, 0, 1, 1)"
24,3,"(0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 2, 0, 2, 0, 2, 1)"
25,0,"(1, 2, 0, 2, 0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 2, 0, 1, 2, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0, 2, 2, 0, 0, 1, 1, 1)"
26,1,"(1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 0, 1, 2, 2, 0, 2, 0, 1)"
27,,"(0, 1, 1, 2, 1, 1, 2, 1, 0, 0, 1, 2, 2, 0, 1, 1, 1, 1, 2, 0, 2, 1, 2, 2, 1, 2, 2, 0, 1, 0, 1, 2, 2, 1, 2, 0, 0, 0, 0, 1)"
28,2,"(1, 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 2, 2, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1)"
29,,"(1, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 0, 2, 2, 2, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 1)"
30,0,"(1, 1, 1, 0, 2, 1, 0, 2, 2, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 0, 1, 0, 1)"
31,3,"(1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 0, 1, 0, 0, 2, 1, 1, 0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 2, 2, 1, 2, 2, 0, 1, 1)"
32,0,"(1, 1, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1)"
33,,"(0, 1, 1, 1, 0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 2, 0, 1, 0, 1, 2, 2, 1, 2, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 1, 2, 2, 0, 1, 2, 2, 0, 1)"
34,1,"(1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 0, 2, 1, 2, 2, 2, 1, 1, 0, 0, 2, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 1)"
35,2,"(1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1)"
36,2,"(0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 1, 0, 2, 2, 0, 1, 1, 0, 2, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2, 0, 1, 1, 2, 2, 0, 0, 1)"
37,4,"(1, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 2, 1, 2, 1, 1, 1, 0, 2, 2, 0, 2, 1, 2, 0, 1, 0, 0, 1)"
38,0,"(1, 0, 1, 0, 0, 1, 1, 1, 2, 0, 1, 0, 1, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 2, 2, 2, 2, 1, 0, 0, 1)"
39,3,"(1, 2, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 2, 1, 0, 1, 0, 2, 1, 0, 1, 2, 1, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 1, 1, 2, 1)"
40,0,"(1, 2, 1, 2, 2, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 1, 1, 1)"
41,0,"(1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 0, 2, 2, 2, 1, 0, 0, 1)"
42,0,"(1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 2, 2, 1, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 2, 1, 1, 2, 1, 2, 0, 1)"
43,4,"(0, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 1, 1, 0, 2, 2, 2, 1, 0, 2, 1, 0, 2, 0, 0, 2, 1, 2, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 2, 2, 1)"
44,4,"(0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 0, 0, 2, 1, 2, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 1, 1, 2, 1, 1)"
45,0,"(1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 2, 0, 1, 1, 0, 0, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 0, 1)"
46,1,"(1, 2, 0, 0, 1, 1, 1, 0, 1, 2, 0, 1, 0, 2, 0, 0, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 2, 0, 2, 1, 0, 0, 1, 0, 1)"
47,1,"(1, 1, 1, 0, 2, 2, 1, 1, 1, 0, 2, 1, 0, 2, 0, 2, 1, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 2, 0, 0, 2, 1, 0, 1, 2, 1, 2, 2, 1)"
48,3,"(1, 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 0, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 0, 2, 2, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 2, 0, 2, 2, 0, 0, 0, 1, 1)"
49,1,"(0, 0, 1, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 2, 2, 1, 2, 0, 2, 1, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 2, 1, 0, 2, 1, 1, 1, 2, 2, 1)"
50,0,"(1, 1, 1, 0, 1, 1, 1, 2, 0, 2, 2, 0, 1, 0, 2, 1, 1, 0, 0, 1, 2, 2, 2, 0, 2, 2, 1, 2, 0, 0, 1, 0, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1)"
51,0,"(0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 2, 0, 2, 1, 0, 2, 2, 2, 0, 2, 0, 1)"
52,3,"(1, 1, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 0, 1, 0, 2, 2, 2, 1, 0, 0, 1)"
53,4,"(1, 1, 2, 2, 2, 2, 0, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1, 1, 2, 0, 0, 2, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1)"
54,4,"(1, 1, 1, 2, 2, 0, 2, 1, 2, 1, 1, 2, 1, 0, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 0, 2, 2, 1, 0, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1)"
55,1,"(0, 1, 1, 2, 1, 1, 2, 2, 1, 0, 2, 0, 2, 2, 1, 0, 1, 2, 2, 0, 1, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 2, 1, 1, 1)"
56,2,"(0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1)"
57,,"(1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 2, 0, 1)"
58,,"(0, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 0, 1, 1, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 2, 1, 2, 1, 1)"
59,3,"(0, 1, 1, 0, 1, 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 2, 2, 1, 1, 0, 1, 2, 2, 1, 2, 2, 1)"
60,1,"(0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 0, 1, 2, 2, 1, 2, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 2, 1)"
61,0,"(1, 0, 1, 1, 2, 1, 0, 2, 0, 2, 1, 2, 2, 0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 0, 1, 1, 2, 0, 2, 2, 0, 2, 0, 2, 2, 1, 0, 0, 0, 2, 1, 0, 0, 1)"
62,1,"(1, 0, 1, 1, 2, 2, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 1, 0, 0, 0, 2, 1, 0, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 1, 1, 0, 0, 1)"
63,3,"(0, 1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 1, 0, 2, 2, 1, 0, 2, 2, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 2, 0, 0, 2, 1, 2, 1, 0, 2, 0, 1)"
64,0,"(1, 1, 2, 1, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 2, 0, 1, 2, 2, 0, 1, 0, 1, 2, 2, 0, 2, 2, 0, 0, 1)"
65,,"(1, 0, 2, 1, 1, 2, 1, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 0, 1, 2, 2, 2, 2, 0, 2, 0, 1, 0, 0, 2, 0, 1, 1)"
66,4,"(1, 1, 1, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 0, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 2, 1, 0, 0, 1, 2, 2, 1, 2, 0, 0, 2, 0, 1)"
67,0,"(1, 1, 2, 1, 2, 2, 1, 1, 0, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 1)"
68,3,"(1, 1, 1, 0, 2, 1, 2, 1, 2, 0, 2, 0, 1, 2, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1)"
69,0,"(1, 0, 1, 1, 0, 0, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 2, 1, 1, 0, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 1)"
70,2,"(1, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 0, 1, 0, 2, 0, 1, 1, 2, 2, 0, 1, 1, 2, 1, 2, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 1, 1, 2, 1)"
71,,"(1, 1, 2, 0, 1, 2, 0, 2, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 2, 2, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 1, 2, 0, 1)"
72,0,"(1, 2, 2, 0, 1, 1, 2, 0, 2, 1, 1, 2, 2, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 2, 1, 2, 1, 1, 0, 1, 0, 0, 0, 2, 1)"
73,4,"(1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 0, 1, 1, 2, 0, 0, 0, 1)"
74,2,"(1, 2, 1, 0, 2, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 0, 1)"
75,0,"(0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 0, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1)"
76,3,"(1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 2, 1, 0, 2, 2, 0, 1, 2, 0, 2, 2, 2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 2, 0, 1, 2, 2, 0, 0, 2, 0, 1, 0, 1)"
77,2,"(1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 2, 0, 2, 1, 2, 2, 1, 0, 2, 0, 0, 1, 0, 0, 2, 1, 0, 1, 2, 1)"
78,1,"(0, 0, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 0, 1)"
79,2,"(1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 2, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 2, 2, 1, 0, 2, 2, 2, 0, 0, 1)"
80,0,"(1, 1, 2, 0, 1, 1, 0, 1, 0, 2, 0, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1, 1, 2, 0, 2, 2, 0, 0, 1)"
81,0,"(0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 0, 2, 2, 1, 0, 2, 1, 2, 1, 2, 2, 2, 0, 0, 0, 0, 1)"
82,,"(1, 1, 1, 2, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 2, 1, 1, 1)"
83,1,"(0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1)"
84,0,"(1, 0, 1, 0, 2, 1, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1)"
85,0,"(1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 0, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 1, 0, 2, 0, 1)"
86,4,"(1, 1, 1, 2, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 0, 2, 1, 0, 1, 1, 0, 2, 2, 2, 0, 1, 2, 2, 1)"
87,1,"(0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 1, 1, 1, 0, 0, 2, 1, 0, 2, 2, 2, 2, 0, 1, 1, 1, 2, 2, 0, 0, 1, 2, 2, 2, 0, 1)"
88,2,"(0, 0, 0, 1, 1, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1)"
89,1,"(1, 1, 2, 2, 1, 1, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1, 1, 0, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 1, 1)"
90,2,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 2, 2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 2, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 1, 2, 0, 1)"
91,1,"(0, 1, 2, 0, 1, 0, 1, 1, 2, 2, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0, 1, 1, 2, 2, 0, 2, 0, 1, 2, 0, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1)"
92,4,"(1, 1, 2, 1, 2, 1, 0, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 2, 1, 1, 1)"
93,1,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1)"
94,0,"(1, 1, 1, 1, 1, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1)"
95,,"(1, 2, 2, 1, 0, 2, 2, 1, 0, 2, 1, 0, 0, 0, 1, 1, 2, 2, 2, 1, 2, 0, 2, 1, 0, 1, 1, 2, 2, 0, 1, 1, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 2, 1)"
96,0,"(1, 2, 0, 1, 1, 2, 2, 0, 1, 2, 2, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 2, 2, 2, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 2, 2, 2, 2, 1)"
97,4,"(0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 0, 2, 1, 2, 2, 1, 0, 2, 0, 2, 0, 0, 1, 1, 1, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1)"
98,0,"(1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 1, 1, 2, 2, 0, 2, 2, 2, 0, 2, 0, 1, 2, 1, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 0, 2, 1)"
99,0,"(1, 1, 1, 1, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1)"
