game_n,winner,turn_outcome
419,2,"(1, 1, 0, 2, 2, 1, 0, 2, 1, 1, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 1)"
420,5,"(1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 2, 2, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 1, 0, 1, 2, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1)"
421,6,"(0, 1, 1, 0, 2, 1, 2, 2, 2, 1, 0, 0, 1, 1, 2, 1, 0, 2, 2, 2, 2, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1)"
422,2,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 0, 0, 2, 2, 1, 2, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 1, 1, 1, 2, 1, 0, 0, 2, 0, 0, 2, 0, 0, 1)"
423,6,"(1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 0, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 0, 2, 1)"
424,1,"(1, 0, 1, 1, 2, 2, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 0, 1)"
425,,"(1, 0, 2, 1, 1, 2, 0, 0, 2, 0, 1, 1, 2, 0, 0, 1, 2, 0, 2, 2, 0, 2, 0, 2, 1, 1, 0, 1, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 0, 1)"
426,,"(1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1, 2, 2, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 0, 2, 2, 1, 0, 0, 1, 1, 0, 1)"
427,0,"(1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 1, 0, 2, 2, 0, 1, 2, 2, 1)"
428,4,"(1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 2, 1, 2, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1)"
429,,"(1, 0, 1, 1, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 2, 0, 2, 1, 0, 2, 2, 2, 1, 1, 1, 2, 0, 0, 2, 0, 1, 0, 2, 1, 1, 0, 2, 0, 0, 0, 0, 1, 2, 2, 0, 2, 2, 0, 2, 1, 0, 1)"
430,,"(0, 1, 1, 0, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 0, 1, 1, 0, 2, 0, 2, 1, 1, 0, 0, 0, 2, 1, 0, 1, 1, 1, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 2, 0, 1)"
431,4,"(0, 1, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 2, 1, 2, 0, 0, 2, 2, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 2, 2, 1, 2, 1, 2, 0, 0, 1)"
432,6,"(1, 1, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 2, 1, 2, 0, 1, 2, 2, 1, 2, 0, 2, 1, 2, 0, 1, 2, 2, 2, 1, 0, 2, 1, 1, 2, 2, 2, 1, 2, 0, 0, 2, 2, 2, 2, 2, 2, 1)"
433,6,"(1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 2, 2, 1, 2, 1, 0, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 0, 2, 1, 0, 2, 2, 1, 2, 0, 2, 2, 0, 1, 1, 0, 0, 1)"
434,5,"(1, 2, 1, 0, 1, 0, 2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 2, 0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 1, 2, 2, 1, 0, 1, 2, 0, 0, 0, 2, 2, 2, 0, 2, 1, 0, 1, 2, 0, 2, 2, 0, 2, 1, 2, 2, 2, 1)"
435,4,"(1, 1, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 1, 2, 1, 1, 0, 2, 2, 0, 2, 1, 0, 0, 2, 2, 2, 0, 1)"
436,0,"(1, 1, 2, 2, 2, 1, 2, 0, 1, 2, 0, 0, 1, 2, 1, 0, 2, 0, 1, 1, 0, 2, 2, 2, 1, 1, 0, 2, 2, 2, 1, 0, 2, 2, 2, 1, 2, 0, 2, 2, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 2, 0, 1, 0, 0, 2, 0, 2, 1)"
437,,"(1, 0, 1, 1, 2, 1, 1, 2, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 2, 0, 2, 2, 1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 1)"
438,0,"(1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 2, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 1, 1)"
439,1,"(1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 0, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 1, 1, 0, 0, 1)"
440,4,"(1, 0, 1, 2, 1, 2, 0, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1, 2, 1, 0, 0, 0, 2, 1, 0, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 1, 1, 0, 0, 1, 1)"
441,5,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 2, 0, 1, 0, 0, 1, 1, 2, 1, 1, 2, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 1, 0, 2, 2, 1)"
442,5,"(0, 1, 1, 0, 0, 2, 1, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 1, 0, 2, 2, 0, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 1, 2, 1, 0, 2, 1, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1)"
443,5,"(1, 0, 1, 1, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 2, 1, 2, 2, 0, 0, 2, 0, 2, 1, 1, 2, 2, 2, 0, 0, 0, 1)"
444,0,"(1, 0, 1, 1, 1, 2, 2, 2, 0, 2, 1, 0, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1)"
445,6,"(1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 0, 1, 2, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 0, 2, 0, 2, 2, 1, 0, 0, 2, 2, 2, 2, 0, 0, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1)"
446,0,"(1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 0, 2, 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 0, 1, 0, 1, 2, 2, 2, 2, 1, 0, 0, 2, 2, 2, 1, 2, 2, 2, 0, 1)"
447,0,"(1, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 2, 1, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 1, 2, 0, 1)"
448,0,"(1, 0, 0, 1, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 2, 0, 2, 2, 0, 2, 0, 2, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 1, 2, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1)"
449,5,"(1, 1, 0, 1, 1, 2, 2, 2, 1, 2, 2, 0, 1, 1, 0, 0, 1, 0, 2, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 1, 2, 1, 1, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0, 1, 2, 2, 2, 0, 0, 1)"
450,0,"(1, 1, 0, 0, 1, 0, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1)"
451,6,"(1, 2, 0, 0, 2, 2, 1, 1, 1, 0, 2, 0, 0, 1, 2, 1, 0, 1, 1, 0, 2, 2, 1, 1, 0, 1, 0, 2, 1, 2, 1, 1, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 1, 0, 1)"
452,1,"(0, 1, 1, 0, 2, 0, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 2, 0, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 2, 0, 0, 2, 2, 1)"
453,6,"(0, 1, 1, 0, 2, 2, 1, 2, 1, 2, 2, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 2, 1, 2, 1, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 2, 1, 1, 2, 2, 2, 1, 0, 1, 2, 2, 2, 0, 0, 2, 2, 2, 1, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 1)"
454,1,"(1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 1, 0, 1, 2, 1, 1, 0, 2, 0, 0, 2, 2, 0, 2, 2, 0, 1, 2, 0, 0, 1, 1, 0, 2, 2, 1, 2, 0, 2, 1, 0, 2, 1)"
455,3,"(1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 0, 1, 0, 1, 2, 1, 2, 2, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 1, 0, 2, 0, 2, 0, 1, 2, 0, 0, 2, 1, 0, 2, 1, 0, 2, 2, 1)"
456,0,"(1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 2, 2, 2, 1, 2, 0, 2, 1, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 2, 2, 0, 0, 0, 1, 2, 0, 1, 0, 1)"
457,6,"(1, 1, 2, 0, 1, 2, 1, 0, 0, 1, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 2, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1)"
458,6,"(0, 1, 0, 1, 1, 0, 0, 1, 0, 2, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 1)"
459,2,"(1, 2, 1, 1, 1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 2, 1, 2, 2, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 1)"
460,2,"(0, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 2, 0, 2, 1, 2, 0, 0, 2, 1, 0, 2, 2, 0, 2, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 1, 2, 2, 0, 1, 0, 0, 1, 0, 2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1)"
461,2,"(0, 0, 1, 1, 0, 2, 0, 2, 0, 1, 1, 2, 2, 1, 2, 2, 0, 2, 1, 1, 2, 2, 1, 1, 2, 0, 2, 2, 0, 2, 2, 1, 1, 2, 2, 2, 2, 1, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 0, 1, 0, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 1)"
462,6,"(1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1)"
463,0,"(1, 1, 1, 1, 1, 0, 0, 2, 0, 2, 0, 1, 1, 2, 1, 2, 2, 2, 0, 2, 2, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 2, 2, 1, 2, 2, 0, 1, 2, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 1)"
464,0,"(1, 0, 0, 1, 2, 1, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 1, 2, 2, 2, 1, 0, 1)"
465,2,"(1, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 2, 0, 1, 2, 0, 2, 0, 0, 2, 0, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1)"
466,5,"(1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 0, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 1)"
467,3,"(0, 1, 1, 1, 2, 2, 0, 2, 1, 2, 0, 1, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 2, 1, 0, 2, 1, 0, 2, 0, 1, 2, 2, 0, 2, 2, 0, 2, 1, 1, 2, 1, 0, 2, 1)"
468,6,"(1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 0, 1, 1, 2, 1, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1, 0, 2, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1)"
469,,"(0, 0, 1, 1, 2, 2, 1, 1, 0, 2, 0, 1, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 2, 1, 2, 2, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 2, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1)"
470,3,"(0, 0, 1, 1, 2, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 1, 2, 0, 2, 1, 0, 1, 1, 0, 0, 1, 2, 2, 1, 2, 1, 0, 0, 2, 0, 1, 0, 2, 0, 2, 1)"
471,0,"(1, 2, 2, 2, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 1, 2, 1, 2, 2, 0, 2, 1, 1, 0, 1, 0, 0, 0, 1, 2, 0, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 2, 1)"
472,4,"(0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 2, 2, 1, 0, 0, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0, 2, 2, 2, 2, 2, 2, 1, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1)"
473,4,"(1, 0, 2, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 2, 2, 1, 1, 0, 2, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 1, 0, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 0, 1, 1, 0, 0, 0, 2, 1)"
474,2,"(1, 1, 1, 0, 2, 2, 0, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 0, 2, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 0, 0, 2, 0, 0, 2, 1, 2, 2, 0, 1)"
475,,"(1, 1, 1, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 2, 2, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 1)"
476,2,"(1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 0, 2, 0, 2, 2, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1, 1, 2, 2, 0, 0, 0, 2, 2, 1, 0, 1, 2, 1)"
477,,"(1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 2, 0, 0, 1)"
478,5,"(0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 0, 2, 0, 2, 0, 1, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 2, 0, 2, 1, 2, 1)"
479,3,"(0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 2, 0, 2, 1, 2, 2, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 1)"
480,1,"(1, 0, 2, 0, 1, 2, 2, 2, 1, 0, 1, 2, 2, 0, 1, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0, 2, 1, 0, 1, 2, 0, 2, 2, 0, 1, 1, 0, 0, 1, 2, 0, 2, 0, 2, 2, 2, 2, 1, 0, 1)"
481,3,"(1, 1, 1, 1, 0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 1)"
482,6,"(1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 1, 0, 2, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 1, 2, 0, 1, 1)"
483,3,"(0, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 0, 2, 0, 2, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 0, 1, 1, 0, 2, 0, 2, 1)"
484,6,"(0, 1, 2, 1, 0, 2, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 2, 2, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 1)"
485,,"(1, 0, 0, 0, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 0, 2, 1, 2, 0, 1, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 1)"
486,4,"(1, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1)"
487,4,"(1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 2, 1, 2, 0, 2, 0, 1, 0, 2, 1, 2, 0, 0, 1, 2, 0, 1, 2, 1, 0, 0, 2, 0, 2, 0, 0, 1, 2, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1)"
488,3,"(0, 1, 1, 1, 0, 0, 2, 0, 1, 2, 1, 2, 2, 2, 0, 1, 0, 1, 2, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 2, 1, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 1, 0, 2, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1)"
489,4,"(1, 2, 2, 2, 1, 0, 0, 2, 2, 1, 2, 1, 2, 1, 0, 0, 2, 1, 2, 0, 1, 2, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1)"
490,0,"(1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 0, 2, 2, 1, 0, 2, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1)"
491,3,"(1, 1, 2, 1, 0, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 1)"
492,0,"(0, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 0, 1, 2, 1, 1, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 1, 1, 2, 2, 0, 0, 0, 2, 1, 1, 1, 2, 0, 2, 0, 2, 0, 1, 2, 0, 1)"
493,3,"(1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 1, 0, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 0, 1, 1, 2, 2, 0, 1, 2, 0, 0, 2, 1)"
494,1,"(1, 1, 1, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 0, 1, 1, 2, 2, 1, 2, 0, 2, 1, 0, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 2, 2, 1, 0, 1)"
495,3,"(1, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 1, 2, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 1, 0, 1, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 0, 1, 1)"
496,5,"(0, 1, 2, 1, 1, 0, 2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1, 1, 0, 2, 2, 1, 1, 2, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 1)"
497,2,"(1, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 2, 0, 2, 1, 1)"
498,,"(1, 2, 1, 1, 1, 0, 0, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 1, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 1, 2, 1, 1)"
499,2,"(1, 0, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 2, 0, 2, 2, 1, 2, 0, 1, 0, 1, 2, 2, 2, 2, 2, 1)"
500,3,"(0, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 0, 0, 1, 2, 2, 2, 2, 0, 1, 0, 1, 2, 1, 2, 2, 1, 0, 2, 2, 1, 1)"
501,1,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 2, 1, 1, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 2, 0, 2, 1, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 1)"
502,3,"(1, 1, 0, 2, 2, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 0, 0, 0, 0, 1)"
503,6,"(1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 2, 1, 0, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 1)"
