game_n,winner,turn_outcome
18,2,"(1, 1, 2, 1, 2, 1, 2, 1, 0, 1, 2, 1, 1, 0, 1, 2, 1, 1, 2, 1, 2, 0, 0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 0, 2, 2, 2, 0, 1)"
19,1,"(0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 2, 2, 0, 1, 2, 2, 2, 2, 0, 1, 1)"
20,,"(0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 1, 1, 2, 0, 2, 1, 2, 0, 1, 1)"
21,0,"(0, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 1, 2, 2, 0, 1)"
22,2,"(1, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 0, 1, 2, 0, 1, 2, 0, 0, 2, 2, 2, 1)"
23,3,"(1, 0, 1, 0, 2, 1, 0, 1, 2, 2, 0, 1, 1, 1, 2, 2, 2, 0, 1, 1, 2, 0, 0, 1, 2, 1, 1, 0, 1, 1, 2, 1, 2, 2, 2, 0, 0, 2, 1)"
24,,"(1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 0, 2, 0, 2, 1, 0, 1, 2, 1, 2, 0, 2, 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 1, 2, 0, 1)"
25,1,"(1, 2, 0, 0, 1, 2, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1)"
26,1,"(1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 2, 2, 2, 0, 1, 0, 1, 1)"
27,3,"(1, 1, 1, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 1, 1)"
28,3,"(1, 2, 2, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 2, 1, 1, 2, 0, 0, 1, 1, 1, 2, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1)"
29,1,"(0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1)"
30,0,"(1, 1, 1, 1, 0, 2, 2, 1, 2, 0, 1, 0, 0, 1, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 0, 2, 0, 2, 2, 0, 0, 1, 2, 1, 0, 2, 1)"
31,0,"(1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 2, 2, 1, 0, 2, 1, 0, 2, 2, 1, 2, 2, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 2, 2, 0, 1, 0, 1, 1, 0, 2, 2, 2, 2, 1)"
32,2,"(0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 1, 0, 2, 1, 1, 0, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 0, 1, 2, 0, 2, 2, 1, 1, 2, 2, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 1)"
33,1,"(1, 1, 0, 2, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 2, 1, 1, 2, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 1)"
34,0,"(1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 0, 0, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 1, 2, 2, 2, 1, 0, 2, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 1)"
35,0,"(1, 1, 1, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 1, 2, 0, 1)"
36,1,"(0, 0, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 1, 0, 0, 2, 2, 1, 1, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1)"
37,4,"(1, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1)"
38,0,"(1, 1, 0, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 1, 2, 0, 0, 1, 2, 0, 1, 0, 2, 2, 0, 1)"
39,3,"(1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 1, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 1, 1, 2, 1, 0, 1, 0, 2, 0, 0, 1, 2, 2, 1, 0, 0, 1)"
40,2,"(0, 1, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 1)"
41,2,"(1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 2, 1, 1, 2, 1)"
42,2,"(1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 0, 1, 1, 1, 2, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 0, 0, 1)"
43,1,"(0, 1, 1, 1, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 1)"
44,,"(1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 2, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1)"
45,1,"(1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 0, 1, 1, 1, 2, 2, 0, 1, 0, 2, 0, 2, 0, 2, 1, 1, 2, 1, 0, 0, 2, 1, 0, 1, 1)"
46,0,"(1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 2, 0, 2, 1, 2, 2, 1, 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 0, 1, 2, 2, 1, 0, 1, 0, 2, 2, 2, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2, 2, 1)"
47,2,"(1, 2, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 2, 2, 2, 2, 0, 1, 2, 1, 2, 0, 0, 0, 1, 0, 0, 1, 2, 1, 1)"
48,0,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 1, 0, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1)"
49,1,"(1, 1, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 1, 1, 0, 2, 2, 2, 1, 0, 2, 1, 1, 2, 2, 2, 0, 1, 1)"
50,1,"(1, 0, 1, 2, 1, 1, 2, 0, 2, 2, 0, 1, 1, 0, 2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1)"
51,0,"(1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 2, 2, 2, 1, 1, 0, 1, 2, 1, 1, 2, 2, 0, 2, 2, 1, 0, 0, 2, 1, 1, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 2, 0, 1)"
52,3,"(0, 1, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1)"
53,0,"(1, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 1)"
54,1,"(1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 2, 0, 0, 0, 1)"
55,1,"(1, 1, 1, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1)"
56,2,"(0, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 0, 1)"
57,4,"(1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 0, 2, 0, 0, 1, 0, 2, 2, 1, 2, 1, 2, 0, 1)"
58,3,"(1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 1)"
59,4,"(1, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1)"
60,2,"(1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0, 1, 0, 0, 2, 2, 2, 1)"
61,0,"(1, 1, 0, 2, 0, 2, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 1, 1, 2, 0, 0, 1)"
62,3,"(1, 1, 1, 1, 2, 0, 2, 2, 1, 1, 0, 0, 1, 1, 1, 0, 2, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 1, 1)"
63,3,"(0, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1)"
64,3,"(1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 0, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1)"
65,1,"(1, 0, 2, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 1, 2, 2, 2, 2, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 2, 1, 2, 0, 0, 1, 0, 1, 1)"
66,2,"(1, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 2, 2, 2, 0, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 0, 1)"
67,1,"(1, 0, 1, 0, 2, 1, 2, 1, 0, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 0, 1, 0, 2, 2, 1, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 1)"
68,0,"(1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 2, 2, 0, 0, 2, 1, 2, 2, 2, 0, 1, 1, 0, 1)"
69,2,"(1, 0, 0, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 0, 0, 2, 2, 1, 2, 2, 1, 1, 0, 2, 0, 2, 2, 0, 1, 1, 2, 0, 0, 1, 0, 0, 2, 0, 1, 1)"
70,2,"(1, 1, 2, 1, 2, 2, 0, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, 0, 1, 1, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 1, 1)"
71,0,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 1, 2, 2, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 1, 0, 1, 2, 1)"
72,3,"(1, 1, 1, 0, 0, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 0, 1, 2, 1, 2, 0, 0, 2, 2, 1, 2, 2, 1, 1, 2, 0, 0, 2, 0, 0, 1, 2, 0, 2, 1, 1, 2, 2, 1, 2, 1)"
73,4,"(1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 0, 0, 1, 1, 0, 2, 2, 2, 0, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 1, 1, 0, 2, 0, 2, 0, 2, 2, 2, 1)"
74,,"(1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 2, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 0, 2, 1, 0, 1)"
75,3,"(1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 2, 1, 0, 2, 2, 1, 0, 1, 2, 1, 0, 1, 0, 2, 0, 2, 1, 0, 2, 1, 2, 1, 2, 2, 1, 2, 0, 0, 2, 2, 2, 1, 2, 2, 0, 2, 0, 1)"
76,0,"(1, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 0, 2, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 2, 1, 1, 0, 1, 2, 1)"
77,0,"(1, 0, 0, 2, 2, 0, 1, 0, 2, 2, 2, 2, 2, 0, 1, 1, 2, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 1, 2, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 2, 1, 0, 2, 1)"
78,0,"(1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 1)"
79,2,"(1, 1, 2, 0, 0, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1)"
80,1,"(1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 1)"
81,0,"(1, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 1)"
82,3,"(1, 2, 0, 0, 1, 1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 0, 2, 2, 1, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 2, 1)"
83,0,"(1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 1)"
84,3,"(1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1)"
85,4,"(1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 1, 2, 0, 1, 1, 0, 1, 2, 0, 2, 1)"
86,2,"(1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 2, 2, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 0, 0, 1)"
87,3,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 0, 0, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1)"
88,,"(0, 1, 0, 1, 2, 1, 1, 2, 1, 2, 2, 0, 1, 2, 0, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 0, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 1, 2, 1, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 1)"
89,0,"(1, 1, 1, 2, 1, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 1, 2, 0, 0, 2, 1, 1, 1, 0, 1, 1, 1, 0, 2, 2, 0, 1, 1)"
90,0,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 2, 1, 2, 1)"
91,2,"(1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 0, 2, 2, 0, 0, 2, 1, 1, 2, 2, 0, 1)"
92,2,"(1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1)"
93,4,"(0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 2, 2, 2, 1, 0, 1, 2, 1, 1, 0, 1, 0, 2, 2, 1, 0, 2, 1, 2, 2, 2, 1, 2, 0, 0, 0, 0, 1, 2, 2, 2, 0, 2, 2, 2, 0, 0, 1)"
94,0,"(1, 0, 1, 0, 0, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 2, 1, 0, 1, 2, 2, 0, 0, 2, 2, 0, 1)"
95,,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 1, 0, 2, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 1, 0, 1, 1, 0, 2, 2, 2, 1)"
96,1,"(1, 1, 0, 0, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 2, 1)"
97,4,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 0, 1, 2, 2, 1, 0, 0, 1, 2, 2, 0, 1, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 1)"
98,3,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2, 1, 0, 2, 2, 2, 2, 2, 2, 1, 2, 0, 0, 2, 2, 1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1)"
99,1,"(0, 1, 1, 0, 2, 1, 1, 2, 1, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 2, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1)"
